title,poem_cleaned
,Atatürk'tür gençliğe-vatan emanet eden
,Asla unutulmayan-hâlâ ümit va' deden
,Saygı görmek istersek-benliğini kaybetme
,Fikren kalben fiilen-çalış dostunu itme
,Milli töre geçmişi- tanımayan insanlar
,Düşmanlara yem olur- hep gider nice canlar
,Atatürk'tür gençliğe-vatan emanet eden
,Asla unutulmayan-hâlâ ümit va' deden
,Bölen parçalayanın-kopartırız dilini
,Ortaya çıkartırız- kafasının kelini
,Kirli eli kırarız-bu yurtta yaşatmayız
,uykudan uyandık-horlayarak yatmayız
,Atatürk'tür gençliğe-vatan emanet eden
,Asla unutulmayan-hâlâ ümit va' deden
,Geliyor öyle gençlik-gelişmeyi öğrenen
,Büyük küçüğü seven-kötülükleri yenen
,Tutarız sözlerini-ilkelerin baş tacı
,Hasan der zorda kalsak-yere sereriz sacı
,Atatürk'tür gençliğe-vatan emanet eden
,Asla unutulmayan-hâlâ ümit va' deden
,
Genelkurmay Başkanım-vatan size minnettar,
,GENELKURMAY BAŞKANIM-VATAN SİZE MİNNETTAR
,SAYGIMIZ SEVGİMİZ-SİZLERE KATAR KATAR
,Hainlerin korkulu- rüyasısınız bilin
,İnsanları seversin-şefkatlidir hep elin
,Şaşırıp kaldılar-konuştuğunuz anda
,Esenlik oluşturdun-gerçekten insanda
,Genelkurmay Başkanım-vatan size minnettar
,Saygımız sevgimiz-sizlere katar katar
,Asaletin dostlara-huzur mutluluk verdi
,Dağlar taşlar uyandı-sevindirdiniz merdi
,Mehmet senin evladın-candan seversin onu
,Ayağa diken batsa-yetiştirirsin Onu
,Genelkurmay Başkanım-vatan size minnettar
,Saygımız sevgimiz-sizlere katar katar
,Bazıları horlarken-vazife başındasın
,Ağlayanla ağlarsın-Diyarbakır Van’dasın
,kere emrediniz-o emre amadeyiz
,Bakışınla diz çöker-önlenir yurtta kriz
,Genelkurmay Başkanım-vatan size minnettar
,Saygımız sevgimiz-sizlere katar katar
,Sizi seviyoruz-daima orada kal
,Mehmetçiğe sahip çık-asla kopmamalı dal
,Anne baba bebeğin-feryadına ol ortak
,Ateşlerden koruyun-silah çekmesin kaltak
,Genelkurmay Başkanım-vatan size minnettar
,Saygımız sevgimiz-sizlere katar katar
,anda susuyorsak-bunun vardır sebebi
,Tarih boyu yok ettik-bizler olduk galibi
,Sabrın sınırı vardır-öğrenilsin bilinsin
,Vatanım bölünmesin-tedbirleri alınsın
,Genelkurmay Başkanım-vatan size minnettar
,Saygımız sevgimiz-sizlere katar katar
,Ülkem çağlara gitsin-70 milyon birliği
,Sonsuza sürsün-bozulmasın dirliği
,Öğretmen Hasan yazar-anlatır ince ince
,Değerini anlarsın-toprak elden gidince
,Genelkurmay Başkanım-vatan size minnettar
,Saygımız sevgimiz-sizlere katar katar
,
Bu Vatan Benimdir Korurum Onu,
,"Vatanıma kast eden kardeşim olsa,"
,"İnan affetmem Dünya olsa,"
,"Bahçemdeki güllerin tamamı solsa,"
,Vatan benimdir korurum onu.
,"Mert olsun düşmanım göreyim hele,"
,"Vatan'a kim kasteder bileyim hele,"
,"Meydan okuyorum sözüm bilene,"
,Vatan benimdir korurum onu.
,"Çanakkale Savaşını tüm Dünya bilir,"
,"Atasını bilmeyen soysuz neleri bilir,"
,"Yiğit olan Yiğit namusu ölür,"
,Vatan benimdir korurum onu.
,"Adımız Mehmetçiktir, andımız ölüm,"
,"Dünya'da mazlumlara kim yapar zulüm,"
,"Şöyle beri gelsin hele göreyim boyun,"
,Vatan benimdir korurum onu....
,
Vatan Sağolsun,
,"İçimiz kara,yasalar esnek,"
,"Akıllar başa,orta yol bulsun,"
,"Kuvvet yargıcım,elinde değnek,"
,"Ölsek çıkar,vatan sağ olsun.."
,"Mayama uymaz,hükümran yargıç,"
,"Mağaradan çık,ölçün Hak olsun,"
,"Göbek meydanda,görülüyor gıç,"
,"Millet egemen,vatan sağ olsun…"
,"Tarifi var mı,laik gidişin,"
,"Din gericilik, diyen kahrolsun,"
,"Yargıcım söyle,adalet işin,"
,"Dönerli devran,vatan sağ olsun.."
,"Dindarlık suç mu,darda müslüman,"
,"Dualı el var,zincir vurulsun,"
,"Yargıcım kartal,pençesi yaman,"
,"Çoğunluk da/var,vatan sağ olsun.."
,"Hor tayfayız,gemide varız,"
,"Yasaksız yasak,koyan kahrolsun,"
,"Yargıcım delme,hepten batarız,"
,"İçi boş söz mü,vatan sağ olsun.."
,"Cumhuriyet ne,egemen kim?"
,"Şehitler ahı,kime duyursun,"
,"Kral yargıcım,zorbalık hakim,"
,"Emek demek,vatan sağ olsun.."
,"Kimliğim suçlu,oynanır satranç,"
,"Ağlasın gözüm,şehide doysun,"
,"Yargıcım uyur,ter akıtan aç,"
,"Ümitvar millet,vatan sağ olsun,"
,"İnsan yaşasın,ol şerre kürek,"
,"Taşeron ruh,kanı pis soysun,"
,"Sar yargıcım,kanayan yürek,"
,"Adaletli ol,vatan sağ olsun.."
,9.Haz.08
,
Bu Vatan Benimdir,
,"Ak Anadolu'nun kara bağrında,"
,"Konya Ovası'nda,Ağrı Dağı'nda,"
,"İzmir Limanı'nda,Iğdır bağında,"
,vatan benimdir diyen sağ olsun!
,"Artvin'de, Rize'de,Diyarbakır'da,"
,"Bafra Ovası'nda Manyas Gölü'nde,"
,"Tunceli,Edirne,Kaçkar Dağı'nda,"
,vatan benimdir diyen sağ olsun!
,"Toros eteklerinde,Çamlıbeli'nde,"
,"Göksu deresinde,Fırat nehrinde."
,"Fethiye Koyu'nda,İznik Gölü'nde"
,vatan benimdir diyen sağ olsun!
,"Hakkari,Amasya,Eskişehir'de,"
,"Erzincan,Adana,Balıkesir'de,"
,"Kışlada,okulda,bütün yerde,"
,vatan benimdir diyen sağ olsun!
,"Ankara'da,Muş'ta Meriç nehrinde,"
,"Kayseri,Erzurum,Gelibolu'da,"
,"Ordu'da,Mersin'de Karadeniz'de,"
,vatan benimdir diyen sağ olsun!
,"Lice'de,Varto'da,Safranbolu'da,"
,"Keşan'da,Mamak'ta,Tirebolu'da,"
,"Dumlupınar,Trakya,Anadolu'da,"
,vatan benimdir diyen sağ olsun!
,"Erzincan,Manisa,Kastamonu'da,"
,"Çanakkale,Bursa,Kordonboyu'nda,"
,"Kıbrıs Adası'nda, Kırklareli'nde,"
,vatan benimdir diyen sağ olsun!
,"(Toprak,İstanbul 2000)"
,
Vatan Sevgisi,
,Vatan Sevgisi
,Bülbül’ü koymuşlar altın kafese
,Ah vatan ah vatan ah vatan demiş
,Vatana ihanet eden herkese
,Yuh utan yuh utan yuh utan demiş.
,Şükrani
,
Ya Bu Deveyi Gütmeli...,
,DEVEYİ GÜTMELİ…
,Vatan deyip koşar kimi
,engeli aşar kimi
,anlamam lamı cimi
,deveyi gütmeli
,diyardan gitmeli
,Vatan demek namus demek
,Vatan bizden ister emek
,Emek yoksa yoktur yemek
,deveyi gütmeli
,diyardan gitmeli
,Çekilirse burça bayrak
,Aydınlanır gün şafak
,Kazınmalı nursuz nifak
,deveyi gütmeli
,diyardan gitmeli
,Yurt yanarken
,"Lafla sevmek olmaz… Geçin,"
,“Vatan benim” demek
,deveyi gütmeli
,diyardan gitmeli
,"Halil, severken vatanı"
,"Tanı; tutanla, satanı"
,Üzmemek Atanı
,deveyi gütmeli
,diyardan gitmeli
,24/07/2014 14:15
,
Şehitmehmet,
,Kına yakmışlardı başına
,Kurban olsun diye vatana
,Henüz kavuşamadan anana
,Şehit düştün vatana
,vatan şehit oldun
,Vatan uğruna canından oldun
,Aynı zamanda cennetlik oldun
,bizim baş tacımız oldun
,
Vatan böyle mi sevilir?,
,olacak halimiz
,Vatan böyle sevilir?
,Kan ağlıyor ehalimiz
,Vatan böyle sevilir?
,beyanat kaç nutuk
,Gerçekte şey unuttuk
,Çalışmadık hep uyuduk
,Vatan böyle sevilir?
,Şehitleri unutmak mı?
,Katilleri hoş tutmak mı?
,İnsanları avutmak mı?
,Vatan böyle sevilir?
,Bölücüyle olup
,Halkı ikiye bölüp
,Buna kulp bulup
,Vatan böyle sevilir?
,Mikdat der yalanlarla
,İş yürümez pilanlarla
,Utanın son olanlarla
,Vatan böyle sevilir?
,
And,
,"Gelecek günler çocuklarım doğacak,"
,vatan olmazsa gelecek olmayacak.
,"Eğerki vatan için, eğerki gelecek günler için,"
,"vatan şehit isterse,"
,"Bilinki,"
,"Asker ölene kadar,"
,Vatan savaşacak.
,
,2001
,
Vatan İçin Şehit Oldu Mehmetim,
,Ağlasın Dağlar
,Taşlar Ağlasın
,Gözümdeki Yaşlar
,Aksın Çağlasın
,Vatan İçin Şehit
,Oldu Mehmetim
,Tekbir Ağız Olup
,Herkes Haykırsın
,Şehitler Ölmez
,Vatan Bölünmez
,Gözlerini Kan Bürüyen
,Kahpe Hainler
,Dilerim ALLAH'tan
,Gün Yüzü Görmez
,Ana Baba Beklerken
,Asker Oğlunu
,Çoluk Çocuk Gözlerken
,Baba Yolunu
,Mehmedim Durmaz Beklerdi
,Hudut Boyunu
,Kahpe Pusuda
,Vurdular Ahh Mehmedimi
,Acımadan Vurdular
,Can Mehmedimi
,Şehitlik Kutsaldır
,Bilir Anası
,Naaşının Başında Nöbet
,Tutar Babası
,Kardeş Dayı Amca
,Tüm Akrabası
,Gurur İle Yolcu
,Eder Mehmedi
,Herkes Tek Yürek Oldu
,Kıldı Namazı
,Şehidimi Omuzuna
,Aldı Mehmedim
,Şehidim Derki
,Vatan Güçlüdür
,Asla Yıkılmaz
,Türk Askeri Cesurdur
,Başa Çıkılmaz
,Benim İçin Ağlayıp
,Hiç Üzülmeyin
,Hainleri Üstümüze
,Hiç Güldürmeyin
,Vatan İçin Ölün
,Asla Böldürmeyin
,Yaşasın Varolsun Yüce Devletim
,Duacı Olsun Bana Milletim
,
Mehmedim,
,MEHMEDİM
,İmanlı göğsünde vatan vatan mehmedim
,Namusum şerefim servetim
,Can vermek vatana kutsal hasletin
,Şimşek çakar şahin mehmedim
,Tem.1997
,R.Poyrazoğlu
,
Her Şey Vatan İçin,
,felaket dalgası geliyor
,ayan oldu saf kalbinde
,ekmek bulmak hayal ötesi
,öz vatanı uğruna canını veren milisin
,bizim kurtuluş savaş günleri
,sefalet hayatın köşesinde
,yaban bitkileri öğün
,direniş kardeşlerin gönderdiği
,"cephaneler,kıyafetler"
,ölüm adımda kaçınılmazsa
,"şerefle karşılamalı,misafir onu"
,değer vatan özğürlük
,mogadişu limanı alevden görünmesede
,"iki hayat kader,ona"
,razı olmak ilk günden
,mogadişu ateş altında kalsada
,misket bombaları yaksada
,ölmek var dönmek yok! ! !
,siperden siper düşsede
,nasıl olsa öz vatan
,"kaderde ölmek,yada yaşamak"
,mavi bayarağı liman fenerinde
,"dalgalandırmak,zaferle selamlamak"
,adamak kalan ömrü vatan
,halksever şey vatan
,
Atatürk ve Annesi,
,"Atatürk'ün annesi Ali Rıza Bey'in eşiydi,"
,"Sevilerle gülermiş pırıl pırıl gözleri,"
,"Pembe aşı boyalı onu iki katlı evde,"
,dünyaya getirmiş binsekizyüzseksenbirde.
,"Ruhu yüce yürek adı Zübeyde Ana,"
,Saygıdeğer evlat getirmiştir dünyaya.
,"Böyle aslan yürek getiren anaya,"
,Minnettar olmalıyız el açmalı semaya.
,"Saçı altın sarısı gözleri gökmavisi,"
,"Selanikte gün doğmuş vardı vatan sevgisi,"
,"Düşmanların elinde kalmamalıydı vatan,"
,Göğsünü siper etti asker yürekli Atam!
,"Mustafa konmuş onun şanlı şerefli adı,"
,Sonradan öğretmeni Kemal ismiyle andı.
,"Atatürk olmuş sonra vatan kurtaran önder,"
,Saygıyla ansın onu semaya açık eller!
,"Vatan sevgilisisin Vatan minnettar sana,"
,Gençliğe emanet edip göz kapattın dünyaya.
,"Bindokuzyüzotuzsekizde Vatan yasa boğuldu,"
,Türkiye değil tüm dünya ağlıyordu.
,"İlerici görüşü düşmanları dost etti,"
,Deniz gözlü Ata'ya borçluyuz CUMHURİYET'i
,"Vatan'a sahip olup layık olmalıyız,"
,Onun vatan aşkını an yaşatmalıyız!
,
Vatan Emek İstiyor.,
,Vatan emek istiyor canlar vermişiz
,Sevdayınan yürüdük dağlarda yatardık
,Allah allah sözlerle dağları inletik
,Vatan yapılır ölüm olsa korkmam
,Kovdu türkler düşmanı denizde yüzüyorlar
,Dersi yiyi aldılar kimsin be avurpa
,zamanlar osmanlı sana ders vermişti
,çabuk untmuşsun gel sana hatırlatım
,Yanacaksan sevdaya bayrağı endirme
,Canımı veririm Sancak enerse korkun
,Vatan bayrak millet bende kim var
,Annam babam öğreti önce vatan sonura
,Atam yolda giti gururluyum yönden
,Sorarlarsa söylerim atam çizmiş yolu
,Cumuhurıyet çocuğu önceden osmanlıydı
,Devletime burnunu sokanı kovarım
,
Vatan elden gidiyor uyan,
,"Güneydoğunun hali kötü,"
,Vatan elden gidiyor uyan.
,"Düşmanlar oynatıyor atı,"
,Vatan elden gidiyor uyan.
,"Olanları görmüyor gözler,"
,Devlet yapılanları izler.
,"Çözüm süreci derken bizler,"
,Vatan elden gidiyor uyan.
,Söyleyin bana mudur hak?
,Bunlar canıma tak etti tak.
,"Bayrağını yırtıyorlar bak,"
,Vatan elden gidiyor uyan.
,"Soysuzlar yoldan sapıyorlar,"
,Bunlar Apo'ya tapıyorlar.
,"Yol kesip kontrol yapıyorlar,"
,Vatan elden gidiyor uyan.
,"Devlet başına çökemiyor,"
,Vatan yükü çekemiyor.
,"Asker sokağa çıkamıyor,"
,Vatan elden gidiyor uyan.
,"İnsanlara kin güdüyorlar,"
,Yıkıma doğru gidiyorlar.
,"Devleti tehdit ediyorlar,"
,Vatan elden gidiyor uyan.
,"Millet hükümete inanmış,"
,Umurunda ülke yanmış?
,"Hakkari'ye vali atanmış,"
,Vatan elden gidiyor uyan.
,"Hükümet sözüne bakacak,"
,Çözüm sürecine sokacak.
,"Yakında Apo çıkacak,"
,Vatan elden gidiyor uyan.
,Neden böyle noldu soyuma?
,Yakışmıyor bunlar boyuma.
,"Uyuduğun yeter uyuma,"
,Vatan elden gidiyor uyan.
,"Yusuf uyursan yanacaksın,"
,Buna nasıl dayanacaksın?
,Ölünce uyanacaksın?
,Vatan elden gidiyor uyan.
,
 Vatan,
,"Gurbet eller, içimize sinmiyor."
,"yere vatanım, sılam denmiyor."
,Kalbinin attığı toprakmış vatan.
,"Sanki kırık kolun, kanadın."
,Kapansam kabrine şanlı ecdadın.
,Koynunda yattığı toprakmış vatan.
,Can dayanmaz evlatların derdine.
,‘Ana’ diye ufukların ardına.
,Bakıp ah ettiği toprakmış vatan.
,"Doğudan, batıya sel akıp,"
,"Tarihin uğruna türküler yakıp,"
,Destan söylettiği toprakmış vatan.
,"Balı yenmez oldu yabanın,"
,"Kaygıdan azade tas çorbanın,"
,Kaynayıp tüttüğü toprakmış vatan.
,"endam ki, bülbüllerde hafakan,"
,"haliyle bizden olan, dost kokan,"
,Güllerin bittiği toprakmış vatan.
,"Zirvelere kartal konarak,"
,"Horasanlı erenlerin yanarak,"
,Aşkla arıttığı toprakmış vatan.
,"Yüzlerinde güneş civanların,"
,"Kubbelerin, çeşmelerin, hanların..."
,Harcına kattığı toprakmış vatan.
,"Ta ezelden bize yazmış Yaradan,"
,"Ey İstanbul Fatihlerin karadan,"
,Gemi yürüttüğü toprakmış vatan.
,"Mahşer sıcağında gölgesi serin,"
,"Gönüllere dergah kurmuş pirlerin,"
,Sevgi dağıttığı toprakmış vatan.
,"Dağına, taşına selam verin,"
,"Nasır tutmuş öpülesi ellerin,"
,Şükür öğüttüğü toprakmış vatan.
,"‘Biz’diyen bölüşür yarım lokmayı,"
,"Acıda, sevinçte bütün olmayı,"
,İnsanın tattığı toprakmış vatan.
,"Gurbet olur, gariblerin bahtında,"
,"Ay yıldızlı al bayrağın altında,"
,Türk’ün saf tuttuğu toprakmış vatan.
,Servet Yüksel
,
Yine de Vatan Yine de Türkiyem,
,Daha Tomburcuk Cicekken Ciktim Gurbet Ele
,Be Neler Yasadim Neler Cektim Bunca Cile
,Gidiyorum Dünyadan Gencligi Heba Ede Ede
,Unutmadim Vatan Türkiyem
,-
,Suyundan icmessemde Ekmegin Yemesemde
,Sahillerinde Yaylanda Ovanda Gezmessem
,Unutmadim Vatan Beynimde Sila Yüregimde
,Unutmadim Vatan Türkiyem
,-
,Tek Vasiyetim dir Akraba Tüm Dostlarima
,Dirim Olmadi Amma ölümü Burda Koymasin lar
,Vatanim Silam Bana Mezar Ayirtsinlar
,Unutmadim Vatan Türkiyem
,-
,
Vatan Sağ Olsun,
,"Evladı askere giden analar,"
,"Tabuta bayrağı saran babalar,"
,"Erini Vatan’a veren bacılar,"
,"Hep birden diyorlar, Vatan sağ olsun."
,"Koçu kınalarlar, Allah’a kurban,"
,"Kızı kınalarlar, erine kurban,"
,"Eri kınalarlar, vatana kurban,"
,"Unutma Mehmet’im, vatan sağ olsun."
,"Ekmeksiz, havasız, susuz yaşanmaz,"
,"Dışarı bağımlı, ruhsuz yaşanmaz,"
,"Hele vatansız, yurtsuz yaşanmaz"
,"Ölelim uğruna, vatan sağ olsun."
,"Dalgalan bayrağım, solmasın rengin,"
,"İnan ki, gönlüm, hep sana vurgun,"
,"Şehit haberimi, alırsan gün,"
,"Ağlama anam, vatan sağ olsun..."
,
Vatan,
,"Vatan can taşır, tebessüm eder,"
,Sığmaz Tanrı dağına.
,"Toprak kan gölünde dolanır,"
,Okur şehit türküsü.
,"Edep, haya ondadır, yazar beyaz alında,"
,"Vatan Bozkurt gölgesi, korkutur ülküsü."
,"Vatan karanlığa zindan, güneşi sabahların."
,"Bayrakta umut vardır,"
,Esarette özlem dişler.
,"Gazi bedenlerde oturmuş,"
,"Toy bedenlerde yakın,"
,"Ölümü güzeldir, yüreklerde genişler."
,"Vatan zeytindeki sabır,"
,Duadır kitaplarda.
,"Vatan dillerdeki Tekbir, aşılacak deniz."
,"Vatan edilen yemin, nurdur alında,"
,Vatan ana sütünde büyüyen bedenleriz.
,Önder ÖZTÜRK
,12 / 12 / 2000
,SALI
,16:10
,
Dahası Kaldı mı?,
,Sirenler çalmaz
,Konvoylar oluşmaz
,güvercin
,Ağzında zeytin dalı
,rengarenk
,Balonlar uçuşur havada...
,Hep ağızdan
,Bağırır koç yiğitler
,Vatan sana canım feda
,Vatan sana canım feda
,İki dağ arası
,"çukur,"
,çukurun içi dolu çamur..
,Hain pusu kurar
,Onüç fidan oracıkta
,kurur..
,Vatan kimine göre
,Kutsal
,Gerisi teferruat....
,Vatan kimine göre
,Devletsiz millet
,"Sabahtan,akşama"
,Borsa endeksinden
,geçinecek...
,
Vatan değil mi? ..,
,Konu:Vatan..
,Bastığın toprak yaşadığın yer
,Seni yapan ülke değil mi?
,İhanet edip nankörlük etme
,Seni yapan vatan değil mi? ..
,Azığını yediğin sütü içtiğin
,Tarlasında mahsülünü biçtiğin
,Özgürce şehir şehir gezdiğin
,Seni yapan vatan değil mi? ..
,Sılada özlediğin baba ocağı
,Hasretle aradığın ana kucağı
,Gururun oldu gökte sancağı
,Seni yapan vatan değil mi? ..
,Tertemiz havası buz suyu
,Hissetmedinmi kalbinde aşkla tutkuyu
,Kendine sor soruyu
,Seni yapan vatan değil mi? ..
,düşün şehit olup can verenleri
,toprak uğruna kan dökenleri
,Acılarla yorulmuş yüce milleti
,Seni yapan vatan değil mi? ..
,Yüreğinde olmalı sevgi ateşi
,Gözlerinde olmalı umut güneşi
,Yüce vatanın dünyada varmı eşi
,Seni yapan vatan değil mi? ..
,Tarih:04.01.2011
,
Bu vatan bizim,
,Yürümekle aşınmadı meydanlar
,Hortumlarla doldu taştı cüzdanlar
,Hainlere af istemez vicdanlar
,"Devlet adil olsun, vatan bizim."
,Başlangıçta bel bağlama sonlara
,Mahkum olmayalım yüzde onlara
,"El atmayın,kırk yamalı donlara"
,"Devlet, Millet, Vatan bizim."
,şey koymadılar avuçta elde
,"Garipler tükendi, depremde selde"
,Ey Muaazam devlet insafa gelde
,"Gülsün vatandaş, Vatan bizim."
,Kurutmayın kemiklerde iliği
,Artık örtün bütcedeki deliği
,Kaldırın mezarda emekliliği
,"canlar,insanlar, Vatan bizim."
,Ellere yedirme benim malımı
,"Baldız,yeğen,oğul bilmez halımı"
,Bozuk zihniyetler kırar dalımı
,"devlet, Millet, Vatan bizim."
,İş bilen memuru türeten
,Enflasyon bitini üreten
,Milletin gözünü kör eden
,"Uyan Devlet baba, Vatan bizim."
,
Başbuğum,
,Özlüyorum seni başbuğum
,Bak Vatan hale geldi
,Önüne çıkan yok PKK azıttı gitti
,Millet ozledi Vatan sever gür sesini
,"Bende,Seni özlüyorum Başbuğum"
,Vatan hainlerine göz açtırmadan
,milletin gençliğini şuurlandırdın
,Millet Vatan sevgisini ruhumuza yerleştirdin
,"Bende,Seni özlüyorum Başbuğum"
,Ülkücü gençliğin komünistlere yol vermeden
,Onun sayesinde Moskof sıcak denize inmedi
,Al bayrak zaman gökyüzünde dalgalandı
,"Bende,Seni özlüyorum Başbuğum"
,Türklüğe Türklüğü öğreten adamdın
,Hayatını Türk dünyasına adayan adamdın
,Daima nabzın Vatan Türk diye atan adamdın
,"Bende,Seni özlüyorum Başbuğum"
,Osmanlıyla Türkiye arasında köprüler kurdun
,İslam ahlak faziletini Türklük gurur şuurun anlatıp durdun
,Türk gençliğinin kalbinde tahtlar kurdun
,"Bende,Seni özlüyorum Başbuğum"
,Yeni Türk kültür yapısını yeniden atan liderdin
,Kuva-i Milliye ruhunu yaşayan efsaneydin
,İleri atılıp geriye dönmeyen liderdin
,"Bende,Seni özlüyorum Başbuğum"
,"İdil Altay, kırım senin yas tutar"
,Türk dünyası senin adını zaman saygıyla anar
,Boz kurtların ardından dua eder göz yaşı döker
,"Bende,Seni özlüyorum Başbuğum"
,Halil senin gösterdiğin kutsal yolda erdi Kemal’e
,Vatan Ülkücü gençlik millet el ele
,Ey Milletim kurtuluş araya gel hele
,"Bende,Seni özlüyorum Başbuğum"
,Halil ÇOLAK
,Ankara 03.04.2006
,
"Bu Vatan Bizimdir, Bizim Kalacaktır",
,"Babam sık sık ailemizi evde toplardı,"
,"Bizlere Kurtuluş Savaşını anlatırdı,"
,"günleri anlatırken hep ağlardı,"
,"vatan bizimdir, bizim kalacaktır."
,"Uzaklara dalardı güzel nemli gözleri,"
,"anlamlıydı pırıl pırıl sözleri,"
,"Başlarımızı okşardı, severdi bizleri,"
,"vatan bizimdir, bizim kalacaktır."
,"Türk'ü, Kürt'ü, Lazı, Abazası hepsi birdir,"
,"Alevisi, sünnisi, Lazı, Çerkezi hepsi birdir."
,"Unutmayın, vatan Atamızın bize emanetidir."
,"vatan bizimdir, bizim kalacaktır."
,"vatanın insanlarını hainler bölemediler,"
,"Perişan oldular, toprağımıza göz dikenler."
,"Uyanın gafiller, uyanın hayasız zibidiler,"
,"vatan bizimdir, bizim kalacaktır."
,"Bizlerle barış dostluk içinde yaşayın,"
,"Sakın ola gene insanların canına kıymayın,"
,"Başınıza gelecekleri hiç hiç unutmayın,"
,"vatan bizimdir, bizim kalacaktır."
,"Sevgili babamın nasihatleri var kulağımda,"
,"Şehitlerin ruhları var taşında toprağında,"
,"Onuncu yıl marşımız hepimizin ağızlarımızda,"
,"vatan bizimdir, bizim kalacaktır."
,
Bu vatan bu bayrak canımız bizim,
,"Kim söylerse söylesin vız gelir,"
,vatan bayrak canımız bizim.
,"Vatanı seven değerini bilir,"
,vatan bayrak canımız bizim.
,"Gönlümüz ondadır ayrı kalmadık,"
,Hiç zaman ona düşman olmadık.
,"vatanı sokakta bulmadık,"
,vatan bayrak canımız bizim.
,"İstiklal Marşı selam çaktık,"
,Ay yıldıza gözümüz baktık.
,"Sevdiğimiz göndere taktık,"
,vatan bayrak canımız bizim.
,"Kimse ona karşı tavır almasın,"
,İnsanlar sevsin sevmeyen kalmasın.
,"Ekmeğini yiyen düşman olmasın,"
,vatan bayrak canımız bizim.
,"Yusuf sakın ha incitme atanı,"
,Unutma bağrında şehit yatanı.
,"Canımızdan severiz vatanı,"
,vatan bayrak canımız bizim.
,
Vatan,
,Öyle değerler vardır
,Paha biçilmez bilesin
,"Vatan,Bayrak,namusta"
,Birdir elbet bilesin
,Doğusuyla batısıyla
,bütündür cennet vatan
,sev terkette git
,Yar olur size vatan
,Vatan TÜRK'üm diyenlerin
,Uğrunda can verenindir
,"Kürdü,çerkezi,lazı"
,mutlu TÜRK'üm diyenlerindir
,Ey gök kubbenin nazlı süsü
,Al rengine kanım helal
,Zafer bizimdir sırlı sözü
,ölüm istiklal
,
Çanakkale Şehitlerine,
,"Uğruna verdiğimiz can,"
,Senin içindi vatan.
,"Yiğidine ağlar canan,"
,Hepsi sana feda vatan.
,"Malazgirt, Niğbolu, Dandanakan,"
,Hepsi senin vatan.
,"Çanakkale armağan,"
,Şehitlerden sana vatan.
,
Bu toprak Vatan!,
,"Kimisi mal sever, Kimisi can sever, kimisi canan"
,Benim gerçek aşkım kanımla yoğrulmuş vatan.
,"Vatan! Denilince akla gelir, Dumlupınar, Sakarya"
,Yedi düvele meydan okuduğumuz Çanakkale var
,Edirne başlayıp uzayıp cennet yeşil Ardahan’a
,"karış toprağı kutsal olan, cennet Vatan!"
,Şehit kanlarıyla yoğrulmuş Anadolu dediğim
,toprak Vatan!
,"Bazen İstanbul burçlarında Ulubatlı Hasan,"
,"Bazen Kağnısının başında giden şerife bacı,"
,Bazen Aziziye tabyalarında Nene hatun.
,Bazen bölüğünün başında savaşan Karafatma
,toprak Vatan! toprak Vatan!
,Halil ÇOLAK 08.10.2009
,ANKARA
,
Vatan için kurbanlık koç oluruz,
,"Kına yakıp askere öyle gittik,"
,Vatan kurbanlık koç oluruz.
,"Yıllar yılı vatana hizmet ettik,"
,Vatan kurbanlık koç oluruz.
,"Başımız dik olarak dururuz biz,"
,Vatanı nöbet tutar koruruz biz.
,"Uğruna severek can veririz biz,"
,Vatan kurbanlık koç oluruz.
,"Bedel istersen şehitler şanımız,"
,Tapu istersen toprakta kanımız.
,"Memlekete feda olsun canımız,"
,Vatan kurbanlık koç oluruz.
,"Ona karşı gelip bayrak açmayız,"
,Toprağı kutsaldır basıp geçmeyiz.
,"Can veririz vatandan vazgeçmeyiz,"
,Vatan kurbanlık koç oluruz.
,"Yusuf Türküz Türk soyumuz odur,"
,Bizim ekmeğimiz suyumuz odur.
,"Dünyada varımız şeyimiz odur,"
,Vatan kurbanlık koç oluruz.
,
İfadeye özlük,
,"İnsan zihni ifadedir,"
,"Kendi bilgi iradedir,"
,"Özgür şekli izafedir,"
,Halden anlar olmayınca.
,"Çeşit çeşit binbir zihin,"
,"Taşı altın herbir ilin,"
,"Üstü kapa dönsün filim,"
,Vatan sahip kalmayınca.
,"İnsan farklı nice varlık,"
,"Ķöşe buçak darlık,"
,"Sagım solum doldu çarlık,"
,Vatan hakkı bulmayınca.
,"Madde elden tez savrulur,"
,"İnsan bedenden ayrılır,"
,"Fikri ilim yol ayrılır,"
,Vatan haktan ayrılınca.
,"Nice şehit ettin ğülüm,"
,"Baba ocak düştüm ölüm,"
,"Ögretmedin hiç ilim,"
,Dedin vatan sagolsunya.
,
Selam Olsun Vatan Diyen Erlere,
,Selam Olsun Vatan Diyen Erlere
,"Hazırladık yayımızı çekelim,"
,"Zalim çini tam hedefe dikelim,"
,"Haritadan güzelce silelim,"
,Selam olsun vatan diyen erlere.
,***********
,"Hazırladık doru tayı kıratı,"
,"Çoktan geçtik Dicle Fırat’ı,"
,"Sunacağız çinlilere sırat’ı,"
,Selam olsun vatan diyen erlere.
,**************
,"Vuracağız örsümüze çekici,"
,"Başlayıpta Turan yola geçişi,"
,"Görülecek Kürşatların esişi,"
,Selam olsun vatan diyen erlere.
,*************
,"Haydi gelin Türkistan'a Turan’a,"
,"Yürekleri bağladık Kuran’a,"
