title,poem_cleaned
,"Ay yıldız sevdadır bize,"
,Bayrağı elden bırakma.
,"Yusuf sevgisi var canda,"
,Bayrak şekil alır kanda.
,"Şehidin kanı var onda,"
,Bayrağı elden bırakma.
,
Bayrak,
,Ey göklerin kızıl beyaz süsü
,Ay yıldız gölgesi ize yeter
,Uğruna can veren şehit örtüsü
,ulus timsalı beze yeter
,Türk'ü temsil eder gökte varlığın
,Bizler var oldukça olmaz darlığın
,duygudur yüce harlığın
,Gökte dalgalanman söze yeter
,Sana dar gelecek mezar kazılmaz
,Adına yeniden destan yazılmaz
,Onurun şerefin asla sarsılmaz
,Göklerin sultanı göze yeter
,Milyonlar uğruna seferber olur
,Nazlı nazlı gökte dursan olur
,Görenler seninle yönünü bulur
,Tutuşan yürekler köze yeter
,Hiç inmedi gökten Türk'ün bayrağı
,Deneyenler gördük yedi dayağı
,Cepheden cepheye yalın ayağı
,Unutur sandın öze yeter
,Onurum şerefim şanım bayrağım
,Gölgende bekçiyiz canım bayrağım
,Damarda dolaşan kanım bayrağım
,Şehitler adına koza yeter
,Bayrak onur bayrak namus bayrak şan
,Üstündeki ay yıldızlı kandır kan
,Ocağında bekleyenler candır can
,Gizemi şehitte gize yeter
,Destanlar yazdırdın göklerde varsın
,Ruhlara işlenmiş gönülde yarsın
,Bitmesin sevdan cümründe sarsın
,Yazda kışta değil güze yeter
,Vatan hayinleri dürer defterim
,cephe cephe koştu neferim
,Kurtuluş savaşta coştu seferim
,Dağa taşa gerek vize yeter
,Bayrağım şerefim ey nazlı hilal
,Ezanı okumuş Habeşi Bilal
,Yan gözle bakılsa olur ihtilal
,Yeterki görülsün iz öze yeter
,Hüseyin Kara 15.11.2012 Çayeli
,
BEN Sana BENZEMEM,
,millet soyu şehitler soyu
,"Vatanını sever yüzyıllar boyu,"
,"Asırlar geçse değişmez huyu,"
,"Önce bayrak,önce vatan,sonra can,"
,"sana benzemem, derdine yan."
,"Tarih bizi yazar,bak geçmiş zaman,"
,"Orhan Gazi, Yavuz, Selim, Süleyman,"
,"Bin şekil olsan, vermem aman,"
,"Önce iman, önce vatan, sonra can,"
,"sana benzemem, derdine yan."
,"millet değerin, sanma yitirir,"
,"Oyunun biter, sanma oyunun bitirir,"
,"Neylerse Hak Mevlam güzel getirir,"
,"Önce iman, önce vatan, sonra can,"
,"sana benzemem, derdine yan."
,"Bize şehit derler, öldüğü zaman,"
,"gaddar yaşadık, yaman,"
,"İnsanın üstüne,oyun oynamam,"
,"Önce bayrak, önce vatan, sonra can,"
,"sana benzemem, derdine yan."
,"Neyse hakkın,onlar gelir başına,"
,"Bak insanlar yaşar, yaşı yaşına,"
,"kavgalar, nefretler boşuna,"
,"Önce sevgi, önce insan, sonra can,"
,"sana benzemem, derdine yan."
,"Biri birimize, hakkın verelim,"
,"Yarın Hakka yüzleri ak dönelim,"
,"Dostları dost, düşmanları bilelim,"
,"Önce iman, önce vicdan, sonra can,"
,"sana benzemem, derdine yan,"
,"Ramazanım beş parmak değil,"
,"İnsan olmak, hiç kimseye, sır değil,"
,"Azan azmış, azanlara ar değil,"
,"Önce bayrak, önce vatan, sonra can"
,"Sanma sahipsiz, sahipli insan."
,İstanbul 02 04 2011
,
Vatan Bölünmez,
,"Vatan vatan dedikleri, taşla toprak değil elbet"
,"Ayyıldızlı bayrak altında, vatan hepimizin"
,"Vatan sınırda, gece gündüz tutarsın nöbet"
,"Şanlı bayrağımız altında, vatan hepimizin"
,-
,"Kanla canla çizildi, göklerde durur tam heybet"
,"Yoksa bayrağın, millet özelliğini kaybet"
,"Dalgalanır daim, ayyıldızlı bayrak ilelebet"
,"Şanlı bayrağımız altında, vatan hepimizin"
,-
,Ecdadım meşakkatle savunma yaptı yurdumuzda
,Batılısıyla doğulusu beraber ordumuzda
,"vatanın savunması, hep birlikte omzumuzda"
,"Ayyıldızlı bayrak altında, vatan hepimizin"
,-
,"Bölmek isteyenin oyununa, insanımız gelmez"
,"Boşuna uğraşmayın, bizi asla kimse bölemez"
,"Bizler etle kemik gibiyizdir, ayırmaya gelmez"
,"Şerefli bayrağın altında, vatan hepimizin"
,-
,"Vatan toprağı için, nice nice şehitler verdik"
,"Vatan uğruna “ya şehit olalım, gazi! ” derdik"
,"Kanımız, ay, yıldız'la bayrağımızda bütünleştik"
,"Böylesi bayrağın altında, vatan hepimizin"
,(09/02/2010)
,
Burası Antep,
,"Burası Antep,Kefen bayraklı kale!"
,Şunu iyi bilsin bütün kefere
,"Ölmedi Şahinler,Karayılanlar,Kamiller"
,Anlayamazsınız diridirler.
,bayrak dalgalandıkça Antep kalesinde
,Benim nabzım atacak kalbim çarpacak
,Al bayrağım
,"Kanım, hilalim,yıldızım"
,"Sendedir inancım,sendedir rehberim"
,Senin olmadığın dünyayı neylerim
,Uğruna helal olsun
,Neyim varsa şeyim
,İnmesin kaleden bayrak
,Budur yaratandan en büyük dileğim
,Allah göstermesin indiğini görmeyeyim
,Şanlı şanlı dalgalan
,Varlığımı bileyim
,"İyi tanır beni alem,iyi tanır dünya"
,Savaşlar yaptık üç kıtada
,"Kadınlar,çocuklar,ihtiyarlar,ağaçlar"
,Emin oldular kanadımız altında
,Farkımız işte burada
,Fırsatını bulunca yılan oldunuz
,Kol kanat gerdiğimiz güvercinler
,Yağmur olsa bize mermileriniz toplarınız
,"Sanmayın korkarız uçaklarınızdan,tanklarınızdan"
,Süzülürüz kartallar üzerinize dağlardan
,Beyaz bayrak çekilecekse Antep kalesine
,Eyvahlar olsun bana
,Viran olsun yıkılsın şehir
,Vurulacaksa gözümün önünde
,Mektepler camiler minareler
,Sizi cehennem beni cennet bekler
,Antep harbinde
,ses duyulur cepheden cepheye
,“Vurun Antepliler Namus günüdür”.
,Kafir sataşacaksa
,"Kızıma,kadınıma,anama"
,Yaşamak haram olur ağam
,Süngüler saplansın bağrıma
,"Alırım mavzerimi omzuma,"
,Emanet ederim kalanları Allah’a.
,Alaattin CEYLAN
,
18- MART ÇANAKKALE ŞEHİTLERİNİ ANARken...,
,18-MART ÇANAKKALE ŞEHİTLERİMİZİ ANARKEN...
,"TÜM ŞEHİTLERİMİZİ RAHMETLE ANIYORUM, YAKINLARINA BAŞ SAĞLIĞI,SABIRLAR DİLİYORUM, MEKANLARI CENNET OLSUN."
,***** ÇANAKKALE GEÇİLMEZ *****
,"Yedi düvel ordu hücuma geçti,"
,"Ortalık toz, duman hedef seçilmez,"
,"Atatürk onlarda hiçti,"
,"Çanakkale geçilmez, Yurt seçilmez."
,"Ana, bacılar cephane taşıdı,"
,"Herkes askerdir, fark etmez yaşıtı,"
,"Bizimkiler şehit, leş idi,"
,"Çanakkale geçilmez, Yurt seçilmez."
,"Dağa, bayırlara mevzi kazıldı,"
,"Türk tarihine destan yazıldı,"
,"Düşmanın planı artık bozuldu,"
,"Çanakkale geçilmez, Yurt seçilmez."
,"Ece Abatta yüz binlerce şehit,"
,"Vatan, bayrak dedi Yaratan şahit,"
,"Ziyaret içinde ortam müsait,"
,"Çanakkale geçilmez, Yurt seçilmez."
,"Korkusuzca çarptı kalp, yürekleri,"
,"Yeşil çimen örttü tüm kemikleri,"
,"Zekice yazıldı yiğitlikleri,"
,"Çanakkale geçilmez, Yurt seçilmez."
,***** EZAN BAYRAK *****
,"Allah'ın Resulü dini öğretti,"
,"Mehmet Akif Ersoy marşı dinletti,"
,"İmam, müezzinler vakti iletti,"
,"Ezanlar dinmesin, bayrak inmesin."
,"Türkiye devletim Müslüman ülke,"
,"Saygı duyulmalı kahraman Türk'e,"
,"Muhammet Kabe giymişti hırka,"
,"Ezanlar dinmesin, bayrak inmesin."
,"Hutbede, kürsüde bunlar söylenir,"
,"Düşman barınamaz korkar yaylanır,"
,"Huzur güvenler böyle sağlanır,"
,"Ezanlar dinmesin, bayrak inmesin."
,"Şehitlerin kanı onda izlenir,"
,"Ay yıldız sembolü gökte gizlenir,"
,"Kelamı duydukça gönlüm hızlanır,"
,"Ezanlar dinmesin, bayrak inmesin."
,"Zekinin onuru, gururu oldu,"
,"İl, ilçe, kasaba, köylere doldu,"
,"Cami, minareler semaya daldı,"
,"Ezanlar dinmesin, bayrak inmesin."
,***** 18- MART *****
,"Akıla durgunluk veren savaş,"
,"Düşman gemileri yakıyor flaş,"
,"Ece Abada git zafere ulaş,"
,On sekiz mart şehit anma günüdür.
,"Tarihe dalınca gözler yaşardı,"
,"Seyit on başımız nasıl başardı,"
,"Türk milleti cesur koşardı,"
,On sekiz mart şehit anma günüdür.
,"Ülke genelinde yurt dışında,"
,"Vatanı korudu yazı, kışında,"
,"Asla uyumadı nöbet başında,"
,On sekiz mart şehit anma günüdür.
,"Göklere bayraklar çekildi,"
,"Mezarlar süslendi, çiçek dikildi,"
,"Asker anımsandı, yaşlar döküldü,"
,On sekiz mart şehit anma günüdür.
,"Osmanlı dağılmaz Türkler toplandı,"
,"Torunlar büyüdü nüfus katlandı,"
,"Çanakkale'ye Zeki kitlendi,"
,On sekiz mart şehit anma günüdür.
,***** GAZİ OL *****
,"Vatana, millete hizmetten kaçma,"
,"Düşmanı sıkıştır yolunu açma,"
,"Bedene girse kurşun saçma,"
,Şehit olamazsan gazi olursun.
,"Ay yıldız bayrağa fedadır can,"
,"Allah Allah deriz artar heyecan,"
,"Kanuna, nizama elbet uya can,"
,Şehit olamazsan gazi olursun.
,"Yeter kurtulsun düşmandan toprak,"
,"Özgürlük sembolü açan gül, yaprak,"
,"Madalya alırsın alkışlanarak,"
,Şehit olamazsan gazi olursun.
,"Kahraman arttıkça ülke bölünmez,"
,"Düşman pusudadır baksan görünmez,"
,"karış toprağı asla verilmez,"
,Şehit olamazsan gazi olursun.
,"Ailende sana duyarlı bakar,"
,"Zekiden türlü duygular akar,"
,"Gazide cennetlik makama çıkar,"
,Şehit olamazsan gazi olursun.
,ZEKİCE KÜLTÜR SANAT EVİ ISPARTA.
,
Ayyıldız'lı Bayraklar,
,AYYILDIZ'LI BAYRAKLAR
,DÜNYADA AYYILDIZ'LI BAYRAĞIM
,YERDE ZAMAN ŞEREFLE DALGALAN
,KUTLU KUTSAL ATALARDAN YADİGAR BAYRAK
,BİR EŞİ! Nİ DAHA BULAMAYIZ ALEMDE ARASAK
,Fazlaların var eksiğin yok
,Kitapları anla tanı yılma Oku
,Öğren üret hep doğrusunu
,Bilginle Şenlik Doğsun olurmu! ?
,***
,Dünya gençleri arasında
,Ey! gençlerimiz Türk Genci
,Adın Türk delikanlısı
,Küçük büyük eline bakandır
,Oysa senin bilgin kuvvetin
,Dünyayı elüstüne alır kaldırır
,Gelin var gücünüzle
,Bayrak nedir öğrenin öğretin
,"Ona emek verin yetişin gelin gelin,"
,***
,Tarih bilinsin alemde tek hocadır
,Zamanı anlatır dünyaya satır satır
,"Yıldızlar kime, yaratan Yüce Tanrıdır"
,Tanrı yaratmış onları koymuş yere
,Nicesin semada durur orada gökyüzünde
,Say say bitmez dolu gökkubbe
,"Herbiri diri birlik anlatır Aleme,"
,***
,Gerçekler işaret ilgi bilgi
,Yaşanan neydi zamanda ayna
,Tarihten çıkar gerçeğin bilgileri
,Bayrak açılır bilgi olur aranır
,Bilgi işarettir onun yolunda yaşanır
,Kimi Bayrak eşsiz bilgi taşır kutsaldır
,"Koruyan Millete düzen katar aydınlığa çıkarır,"
,***
,Sayısız Dünya Yıldızlar arasında Güneş
,Kainatı yaratmış ALlah var!
,Kaç Bayrak kendin gösteriyor gözlere
,Ay Yıldız yeryüzü gökyüzünde
,Ey! TürK Genci
,"Bayrağın, Bayramımız odur Alsancağımız!"
,Saygılılar nerde çıksın görelim nerde!
,"Birlik dirliğimizi gösterelim dünyaya herkese,"
,Türküm Doğruyum Sağduyum heryerde yasa'larım öndedir
,Atalarımızdan öneri emir Türk Genci VATAN sana emanettir!
,BAĞA BAK BAĞA BANA BİR KENDİNE BİR BİZİM AYYILDIZLI BAYRAĞA!
,(bir parti reklamına yönelim çağrışım yapılmasını
,istemediğimden Vatan sözcüğüne dikkat çekemedim
,"sevgilerimi sunuyorum Türk Gençlerine,)"
,
Türklük Aşkına,
,"millet ki, millet hürriyete aşına,"
,"Muhabbet-i vatan yazdık çakıl taşına,"
,"İstiklalime göz dikenlerin başına,"
,Ebedi istiklal yazdık Türklük aşkına.
,"Elvan elvan açan çiçeklerin alına,"
,"Hürriyet bahçesinde güllerin dalına,"
,"Vatanımıza göz dikenlerin salına,"
,Ebedi özgürlük yazdık Türklük aşkına.
,"Yavru ceylan balabanların gözlerine,"
,"Vatan, bayrak aşkıyla yanan özlerine"
,"Toprağıma göz koyanların gözlerine,"
,Ebedi istiklal yazdık Türklük aşkına.
,Bayrak ölüm yazdık ölüm üstüne
,"Vatan toprağına düşen gülüm üstüne,"
,"Adalet-i mahza yazdık zulüm üstüne,"
,"Destanlar yazdık insanlık, Türklük aşkına."
,"Tarantulaların dipsiz dehlizlerine,"
,"Engereklerin efsun gizlerine,"
,"Yurduma göz diken izimlerin izlerine,"
,Ebedi hürriyet yazdık Türklük aşkına.
,"Ol muhabbet bağında bağların üstüne,"
,Başı duman duman mor dağların üstüne
,"kapkara karanlık çağların üstüne,"
,Nizamı alem yazdık Türk İslam aşkına.
,"Alperenler, gaziler, şehitler aşkına,"
,"Ol yolunun yolcusu Mehmetler aşkına,"
,"İki cihan serveri Muhammet aşkına,"
,Tekbir getirdik Türk İslam yazdık aşkına.
,"Masmavi kubbenin mavi ufuklarına,"
,"Sıra sıra mor dağların doruklarına,"
,"Türk, İslam düşmanlarının şakaklarına,"
,Müstakil Türkiye yazdık Türklük aşkına.
,Bilal ÖZCAN
,
Sıkarım Kurşunları Tek Tek Şakağıma!,
,"Dalgalanacak elbette kıyamete bayrak,"
,"Gel insan şereflice oturalım altında şen şakrak,"
,"Kıymetini bilelim.Zira,cennet Türkiye yok."
,Yakalar bizi aksi takdirde Allahın gazabı kıskıvrak.
,"bayrağa hiçte kolay sahip olmadı şerefli atalarımız,"
,"Yanacak hep mübarek gecelerde rengareng kandillerimiz,"
,"Söndürmeye hiç kimsenin gücü yetmedi vede yetmeyecek,"
,Ebediyete hep özgürce dalgalanacak şerefli bayragımız.
,"Bayrak deyip geçilmez. Zira,o güzel düşünenlerin namusudur"
,"Damarında asil kan taşıyan,bu bayrağın ebedi can bekçisidir"
,"Bizim bayrak, yüzlerce bayrağın içinde, en anlamlısı en güzelidir."
,"Bunu idrak etmiyorsa,gözleri kör olmuş,akıllarını kaybetmişlerdir."
,"Aşık olmamak mümkün mü? Böylesine güzel ayyıldızlı bayrağa,"
,"Fırtınalı,lodoslu havalarda binilmez rast gele kayığa,"
,"Dayanır yürek? yükseklerde dalgalanmazsa şanlı bayrak,"
,"Çekerim silahımın tetiğini,sıkarım kurşunları tek tek şakağıma."
,"Dalgalandıgını gördükçe, unuturum yorğunlumu, gençleşirim aniden,"
,"Gerekirse düşünmeden,seve seve vazgeçerim serimden,"
,"Yıllardan beri, uğraşıyorlar aşımızda,ekmeğimizde gözü olanlar,"
,"Gelseler toplarıyla,tüfekleriyle korkutamazlar bizi yürekten."
,Kanımızın son damlasına gerektiğinde ölürcesine çarpışmadık mı?
,"Çanakkale’de,Dumlupınar’da yüzbinlerce vatan evlatladını şehit vermedik mi?"
,"Meraklanmasın hiç kimse! Allahtan başkasından korkmaz millet,"
,Bunu dünyaya defalarca isbat edip tarihe altın harflerle yazdırmadık mı?
,02/04/2005
,
Türkiyem,
,"Türkiye'm, cânevim, güzel vatanım,"
,"karışında şehit yatanım,"
,"Sevgin katmer katmer gül oldu,"
,Dün gece rüyâmda kalbime doldu.
,"Gökler sanki açıldı bayrak bayrak,"
,"Atatürk'üm bulutlardan doğarak,"
,"Gözlerinde sitem, bize bakarak:"
,"''Değildir biliyorum yurdumun yeri,"
,"İlerlemeden saymak, gitmeler geri."
,Gösterdiğim yoldan gitsin ileri!
,"Yolsuzluk almış gitmiş başını,"
,"İdare edenler bilmez yaşını,"
,"İnsanlar çâresiz bulmaz aşını,"
,Analar tükenmiş eğmiş kaşını.
,"İlim, irfan unutulmuş gidendir,"
,"Bak, bozulmuş yer bilmem nedendir?"
,"Vebâli bilin hile edendir,"
,Affetmem yolumdan dönüp şaşanı! ''
,"Ata'ma söz verdim, uğraşacağım,"
,Önümdeki engelleri hep aşacağım.
,Yolundan dönmeden yürümek ne?
,Ata'mın yolundan hep koşacağım.
,13 Ocak 2001 İst.
,
Aslan Mehmedim,
,"biri peşi sıra,kara haber geliyor"
,haberin yangısı bağrımızı deliyor
,Şehidimin ardından balaları meliyor
,Anaların yaşını 'dindir' aslan Mehmet’im
,Dağ bayır demeyerek ölümlere koştunuz
,Meleklerle kol kola tekbirlerle coştunuz
,Verilmiştir Hüdâ’dan cennet muştunuz
,Şimdi son vuruşunu 'indir' aslan Mehmet’im
,"Tarihler bilir sizi, destanlar öyle yazar"
,Türk’e kefen biçenler; kendine mezar kazar
,Senin çelik iraden cümle oyunu bozar
,Haydi haçlı siperin 'sindir' aslan Mehmet’im
,topraklar uğruna gazayı şan biliriz
,Gerekirse hepimiz göz kırpmadan ölürüz
,ölsek yeniden bin tane diriliriz
,Zalimleri şaşkına 'döndür' aslan Mehmet’im
,Namludan çıkan kurşun daha geriye dönmez
,var iken yiğitim bayrak gönderden inmez
,Son kahpe düşmeyince içimdeki kin dinmez
,Ocağa düşen od’u 'söndür' aslan Mehmet’im
,"Vazgeçilmez sevdamız; millet, bayrak vatan"
,"Sev üçünü diyor, toprakta yatan atan."
,"Yalçın kayaya çarpar, Türkün nesline çatan"
,Kahpenin döllerine 'bindir' aslan Mehmet’im.
,
*Çam Yaprağında (Destan),
,____________________________Şehitlerinize
,"destan yazılır, yurdun bağrında"
,Dalgalanır durur hemen sağrında
,bayrak süzülür yürek ağrında
,Hüznün parelenir çam yaprağında...
,"İşlenir hücrene, son bulur ezber"
,"Nefesle haykırır, canlanır makber"
,"Duyarsın kubbede, Allah-u ekber"
,Yüreğin harelenir çam yaprağında...
,"Ana kucağında, ekilir fidan"
,"Asker ocağında, verilir ferman"
,"Kırkına gelince edilmez, aman!"
,"Düşmanın asılır, çam yaprağında..."
,"kudret gürünür, bayrak alında"
,"Yaralar bağlanır, yarin şalında"
,Hayat var kase tatlı balında
,"Fermanın basılır, çam yaprağında..."
,"Ölümsüzlük başlar, vatan yolunda"
,"İman gücü gelir, kellen kolunda"
,"Gülümser Azrail, durur solunda"
,"Kılıcın bilenir, çam yaprağında..."
,"Boşuna desen de, “Ağlama ana”"
,"Ağlar tüm analar, dualar sana"
,Vatanım uğrunda tek damla kana
,"ülke dilenir, çam yaprağında..."
,"Git düşünme bizi, bekler Peygamber"
,"Ölümü tatmak var, nerde Nekir-Münker"
,Şehitsin olmaz ruha seferber
,"Vatanım şanlanır, çam yaprağında..."
,"Cihan demez işte, “Ölür şehitler...”"
,"Kan damlar kalemden, ağlar beyitler"
,Kuyruğuna bastım uluyor itler
,"Kalemim canlanır, çam yaprağında..."
,
Çanakkale Derler Buraya Al Bayrak Allanacak,
,I. Bölüm
,"Ana beni bırak, giderim buralardan."
,"Kalmasın aklın bende, kan mirastır bana atamdan."
,"Yola çıktım erken vakit, vatan aşkı çıkmaz kafamdan."
,"Çanakkale derler buraya, Al bayrak allanacak."
,"Söylenecek söz kalmadı gayrı, Allah'tan başka."
,"Koynumda Kur'anım, dilimde Fatiha."
,"Yağmur yağıyor bayrağa, allaşmış toprakla."
,"Çanakkale derler buraya, al bayrak allanacak."
,"Siperde kan, bizde vatan aşkı eksik olmaz."
,Kara toprak kana doymaz?
,"yiğit ölse de, diğeri bayrağı bırakmaz."
,"Çanakkale derler buraya, al bayrak allanacak."
,"Koş Mehmedim koş, dağlar senin."
,"taş, ova senin yerin."
,"Hiçbir şeyle ölçülemez, senin damla kanın."
,"Çanakkale derler buraya, al bayrak allanacak."
,"ağıtlar yakıldı hep senin için,"
,"yaşlar döktü analar, için."
,Neydi anzak senin içindeki kin.
,"Çanakkale derler buraya, al bayrak allanacak."
,"Günler geçmez oldu, Mehmedim gelmez."
,Şehit olduğu yerde al gül bitmez?
,"Senin yiğitler oldukça, ocaklar sönmez."
,"Çanakkale derler buraya, al bayrak allanacak."
,"Siperinden çıktı kartal, atıldı meydana."
,"Gözü görmez hiçbir şey,bakmaz arkasına."
,Önüne dağ çıksa devirir durmaz! Kim çıkarsa çıksın yoluna.
,"Çanakkale derler buraya, al bayrak allanacak."
,II. Bölüm
,Güneş bugün doğuyor.
,"Doğa, bayram edeceği halde,"
,"Kime acaba,"
,Niye böyle küsmüş?
,"Anzak denilen cani, boğaza kan kusmuş."
,"Secde etmiş Mehmedim, sabah vakti için."
,Hakk'a an önce ulaşmak için.
,Şüheda fışkıracak toprağa
,Kanını verip şehit olmak için.
,"Çanakkale derler buraya, al bayrak allanacak."
,Mehmedim vurulmuş incecik boynundan.
,güneş batıyor daha akşam olmadan.
,"Daha gün bitmeden, etraf solmadan."
,"yıldız parlıyor, gece olmadan."
,"Kanın toprağa can verdi, Mehmedim."
,"Can,vermekle biter mi? Mehmedim."
,"Analar, acıdan, dünyadan göçer mi? Mehmedim."
,'Türk'ün Kanı' toprağa sığar mı? Mehmedim!
,Uçuşuyor havada şarapnel parçaları.
,manzara insanın donduruyor aklını!
,"Güneşi batmayan imparatorluğun, batıyor şanı."
,"Boğdu imparatorluğu, avuç Türk'ün kanı."
,"Çanakkale derler buraya, al bayrak allanacak."
,III. Bölüm
,Destan yazmak çıkmışız yola.
,"Alışmışız böyle yollara, baş koymaya."
,"Takmış süngüsünü, atılmış düşmana."
,"Düşünmez hiçbir şey, zaferden başka."
,"Çanakkale derler buraya, al bayrak allanacak."
,Yurda giren düşman bakmaz toprağa?
,"Şehit kanı sığmadı, geldi ovaya."
,"Uğrunda ölen varsa, toprak vatan ola."
,"Mehmedim vermez, hiçbiri kalmasa sağ."
,Güvenirler mi? Kendilerine demirden gömlekliler.
,"Türk'ün tek süngüsü, buna eder."
,Dünyada var Mehmedim yürekli asker?
,Analar yiğitler doğuruyor; hepsi birer parsmış meğer.
,"Çanakkale derler buraya, al bayrak allanacak."
,Dalga dalga vatan aşkı fışkırıyor göğsünde.
,Türk'ün cesareti bugün bilinir. Dün de.
,"Buluşacak Mehmedim, yâriyle kıyamet gününde."
,Ulus haykırıyor sesini
,'Yer Gök' önünde.
,"Söylenecek söz, edilecek dua kalmadı siperde."
,"Görünüyor, ay-yıldızı başındaki miğferde."
,"Sırası gelen gidiyor, görüşünceye dek mahşerde."
,"yıldız kayıyor, al gözyaşı hain hançerde."
,"Bak yiğidim koşuyor, elinde al sancak."
,"Şehit olursa eğer, toprak açar kucak."
,"Türk meşaleyi göklere taşıyacak,"
,"Vatan aşkıyla, allaşmış yurdum, bucak bucak."
,"Çanakkale derler buraya, Türk Milleti burada şahlanacak."
,
İşte Babam Koçlar Gibi Askerim,
,Emret Komutanım ÇAĞLAR İZMİR
,Tek Bayrak tek Vatan sözümüz birdir
,Komandoyuz korku nedir bilmeyiz
,Gözümüz karadır Vatanı böldürmeyiz
,Bizler Komandoyuz dağlar sağolsun
,Bizler var oldukca Vatan sağolsun
,Nice şehitler verdik artık son bulsun
,Hadi tertip Tüfekleri çatalım
,Komandoyum İzmir Foçadan geldim
,korkun hainler Dağları deldim
,Kardım borandım yağmurdum seldim
,Hadi tertip dağbaşına çıkalım
,Komandoyum dağlarda yaşarım
,Seller bayrağımla coşarım
,Hangi hain dil uzatır şaşarım
,Hadi tertip dağlar bizi bekliyor
,Dağ tepe demeden talim yaparım
,Vatan Bayrak Milletimle varım
,Hainlere fırsat vermem canlarını yakarım
,Hadi tertip nöbet saati geldi
,Elimde tüfeğim nöbet tutarım
,Parola bilmeyenin hayatını yıkarım
,Sol gösterir sağ yumruğumu çakarım
,Hadi tertip iştimaya duralım
,Aman tertip canım tertip horlama
,Rüya görüp aşkım diye ağlama
,Vatan borcu çabuk biter can tertip
,Hadi tertip yat borusu calıyor
,Sabah olmaz güneş doğmaz bilirim
,Şafak 400 diye diye ölürüm
,İnşallah tertibim teskereyi alırım
,Hadi tertip yemek borusu çaldı
,Telim geldi babam beni özlemiş
,Mektup varmı diye posta gözlemiş
,Sevgilim nette gün beni gözlermiş
,Hadi tertip Mardinde görüşürüz
,İşte babam koçlar askerim
,Elimde tüfeğim VATAN beklerim
,Bende senin hasret çekerim
,Hadi tertip çarşı izni gidelim
,DÖNER ÖZEKE
,14.08.2006
,
Bambaşka,
,"Dostlar, başımızda kara duman var"
,Yerler bozbulanık gökler bambaşka
,Mutluluğu kör şeytandan uman var
,Daldan yeşil uçmuş kökler bambaşka
,Mana mahküm olmuş hırs kine
,Namuslu kahrolmuş pisipisine
,Baca hasret kalmış alev isine
,Açlar hep sersefil toklar bambaşka
,"zaman göklerde güneş, ay bizken"
,Ufka bayrak bayrak renkler çizerken
,Ekmekten mübarek sudan azizken
,Şimdi sesler kısık sözler bambaşka
,Bilgi serap içimde sancı
,Nefsane girdaplar boğmuş inancı
,"Edebe, ahlaka hükmetmiş yancı"
,Kabuklar tamtakır özler bambaşka
,Menfaat köşeyi bucağı tutmuş
,Şerefsiz olanlar şerefi yutmuş
,Dost dediğin gitmiş dostu unutmuş
,Kalpler can çukuru yüzler bambaşka
,Uykular asırlık duygular cüce
,İnsan hasret kalmış bedensel güce
,"zaman mukaddes, mekan yüce"
,Erenler körkütük hazlar bambaşka
,Baksan belli değil yar ağyar
,aşkta şefk kalmış meşkte tat var
,Günahlar çoğalmış çekmiyor kantar
,Görüşler anlamsız gözler bambaşka
,"Umut tutsak, huzur demir kafeste"
,Dertler afiyette can son nefeste
,sözde şiir var sazda beste
,Sesler sessiz kalmış tizler bambaşka
,Varlıklı düşkünü sorup gözetmez
,Kalemler hukuktan satır söz etmez
,bozuk düzene akıl sır yetmez
,Nağmeler notasız sazlar bambaşka
,Haksızlığın adı olmuş uygarlık
,Haklının elinden alınmış varlık
,Belli dünyada bitmiş insanlık
,Tavırlar olumsuz pozlar bambaşka
,başımız belli başkanımız
,Akıl ermezlerle donmuş kanımız
,Yoksulluk yüzünden çıkmış canımız
,Eller tirim titrek dozlar bambaşka
,"Dünya zalimleşmiş, ahali sersem"
,Bana deli derler ısrar edersem
,Bilmem sırra nasıl ersem
,Yolları yol değil izler bambaşka
,
Hakkını Helal Et Ana,
,(Ana'ya Al Name) ........................................
,(Askerim Ana)
,Mehmet getirdin dünyaya ana
,Sevgiyle saygıyı öğrettin bana
,Paslanmaz kılıç saldın cihana
,Güven övün askerim ana
,Nöbetten kaçarsam na-merdim ana
,Basarsa na-mahrem ayak vatana
,Huzur-u mahşerde yüce divana
,Utanç taşıyarak çıkamam ana
,Kanımdaki kudret yeterli bana
,Yurduma kast eden hain düşmana
,Edirne'den bakıp ta Ardahan'a
,Şimşek çakar / yakarım ana
,Bayrak/sancak inmez göklerden ana
,Yıkılıp düşersem kara toprağa
,Şanlı bayrağımı dola alnına
,Cephede ölümüm şereftir ana
,Ardımdan üzülüp sakın ağlama
,yiğitler çıkar meydana
,Kalır cennet vatan torunlarına
,Semada duanla yaşarım ana
,Kanım iliğim borcumdur sana
,Canım feda olsun aziz vatana
,Yeşermezse vatan kanla cana
,Evladımı gönder askere ana
,Ecdatla övündük hatırlasana
,Nasip olsun öyle nesiller bana
,Hak ettiğim gurur yetmezse daha
,Şehitlik payemi veririm ana
,Al-namem eline geçmişse ana
,Demek ki; Al bayrak sarılmış bana
,İstemem dünyadan şey yana
,Yeter ki;
,“ Hakkını Helal Et Ana ”
,Etimesgut 27.06.77
,ANKARA
,
Bayrağım,
,Bayrak indi gönderden tabutların üstüne
,Onu çıkarmak gerek yeniden gönderine...
,Kutsaldır indiği yer orda şehidim yatar
,iniş yükseliş...değere değer katar...
,Bayraklar öncelikle şehitlerle yükselir
