title,poem_cleaned
,"Ha Türkiye 65 milyon, ha Dünya 7 milyar."
,"Sevinemiyorsanız; biri yada birileri için,"
,"Sevememişse yüreğiniz; birini yada birilerini,"
,Yada birşeyleri...
,"Ha Türkiye 65 milyon,ha Dünya 7 milyar..."
,"Dökülmemişse yaşlar gözünüzden,"
,"Benliğiniz hüznü tatmamış,"
,Yaşamamışsa hüzünlü anlar...
,"Ha Türkiye 65 milyon,ha Dünya 7 milyar..."
,"İnsansa eger vucudunuz,beyne sahip,"
,"Sevgidir,sevdalardır,yüreğinize sahip."
,"Hüzünse yaşanan,hüznünüz."
,"Sevinçse yaşanan,sevincinizdir..."
,"Coşacaksa,coşsun yüreginiz,"
,"Akacaksa yaşlar,aglasın gözleriniz..."
,işte an!
,Türkiye milyon milyon...
,Dünya milyar milyar...
,
Hatırla sevgili üçlemesi-II (Üçlerin Anısına),
,baharda sevginin en güzelini
,vatan sevdası haykırmıştık
,gökyüzüne savrulurken yumruklarımız
,bağımsız Türkiye haykırışları rüzgara karışırdı
,baharda gençlik ateşimizle yanıyordu
,ülkenin dört yanı kırmızı karanfil beyaz zambak
,vatan toprağı üzerine serilmişti al kanalrımız
,hatırla sevgili
,baharda kalbimiz ikiye bölünmüştü
,yanda vatan diğer yanda al yanaklı yarimiz
,devrim aşkını yeğlemiştik güzel günler hayaliyle
,yarimzin sevdasını gömmüştük yüreğimize
,hatırla sevgili
,sevgilim diyemedik ellerimizi
,gökyüzünün maviliğine sımsıkı savururken
,meydanlarda bağırırken tam bağımsız Türkiye
,yarimize diyemedik seni seviyorum
,el ele kol kola halay çekerken
,hatırla sevgili
,gençlik heyecanımızı yaşayamadan
,Türk halkına armağandı
,darağacında bedenlerimiz mayıslarda
,hatırla sevgili
,acıların sevinçlere sevinçlerin hüzünlere karıştığı yıllardan
,adımız kaldı birde yarım kalmış sevdalarımızla
,tam bağımsız Türkiye özlemimiz
,beyazıt meydanında yankılanan sesimizle
,
Türkiye'm,
,Irmağının şırıltısını
,Kuşlarının cıvıltısını
,Toprağını taşını
,Özledim seni Türkiye’m
,daha bırakıp gitmem
,Ölürümde terk etmem
,Senden hiç vazgeçmem
,Özledim seni Türkiye’m
,Ormanındaki çiçeği
,Çiçeğindeki böceği
,Koyun¸kuzu¸ ineği
,Özledim seni Türkiye’m
,Hasret Özel
,5/A
,
On Üç  Şehit,
,"Başın sağ olsun Türkiye,"
,On üç asker şehit oldu.
,"birisi şerefiyle,"
,Hüneriyle ad aldı.
,"Bakıb ölümün gözüne,"
,Vatanına can verdiler.
,"Sarıldılar bayrağına,"
,Göz kırpmadan kan verdiler.
,"Başın sağ olsun Türkiye,"
,"Oğlun, kızın tükenmeyib."
,"Karı duşman toprağında,"
,Isteyini ekenmeyib.
,"Başın sağ olsun Türkiye,"
,Erenler şehit olacak!
,"Onlarında yerlerinde,"
,Kahramanlar doğulacak!
,
Egalitarian,
,Demokrasi ötesinde
,Dünyada
,Egalitarian
,Yönetilen
,Tek Ülke
,Türkiye Cumhuriyetidir
,
Kurulsun Artık Büyük Türkiye,
,"Dinin, imanın arkasına sığındılar,"
,"Gidip Amerika’dan emir aldılar,"
,"Yurduma sürü çakal saldılar,"
,"Vur Bozkurdum vur tilkiye,"
,Kurulsun artık Büyük Türkiye
,"BOP Başkanı oldular,"
,Orta Doğuyu kana boğdular.
,sustun. Öldü sandılar.
,"Vur Bozkurdum vur tilkiye,"
,Kurulsun artık Büyük Türkiye.
,"Demokratik açılım diye diye,"
,İhanet ediyorlar ülkeye.
,"Bölünmemesi yurdum ikiye,"
,"Vur Bozkurdum vur tilkiye,"
,Kurulsun artık Büyük Türkiye.
,"İktidara geldikleri günden beri,"
,"Unutuldu Türk devletleri,"
,"Kıymete bindi ermeni evlatları,"
,"Vur Bozkurdum vur tilkiye,"
,Kurulsun artık Büyük Türkiye.
,Emperyalizmin arkasına sığındılar.
,Gidip Apo itinin önünde eğildiler.
,"Bataklıkları kurutmak birer birer,"
,"Vur Bozkurdum vur tilkiye,"
,Kurulsun artık Büyük Türkiye.
,"Barzani, Celal Talabani, Abdullah Öcalan,"
,"Demokrasi, özgürlük istiyorlarmış, yalan."
,Bunlar milletimizi bölmek plan.
,"Vur Bozkurdum vur tilkiye,"
,Kurulsun artık Büyük Türkiye.
,"Öldürdüler babalarını, çocuklar kaldı yetim."
,Şimdi istiyorlar onlara anadilde eğitim.
,Bölünmemesi güzel memleketim.
,Vur Bozkurdum vur tilkiye.
,Kurulsun artık Büyük Türkiye.
,"Bak hele işe,"
,"Kandilden gelip, girdiler meclise."
,"Saldırıyorlar jandarmaya, polise."
,
,"Vur Bozkurdum vur tilkiye,"
,Kurulsun artık Büyük Türkiye.
,"Türk’ten, Atatürk’ten rahatsızlar."
,"Öldük sanki bizler,"
,Anayasadan adını silmek istiyor kansızlar.
,"Vur Bozkurdum vur tilkiye,"
,Kurulsun artık Büyük Türkiye.
,
,Ankara 15.12.2012
,
,
,.
,
,
,
,
,
,
,
,
,.
,
Penguenin Aşkı,
,Türkiye hayranı
,Genç penguenlerden birisi
,Türkiyeye gitmek
,Koloni Başkanından
,Görüşmek randevü alır
,
12 Mart Türkiye,
,Ayaklar
,Prangalı
,Bilekte kelepçe
,Ziverbey’de işkence
,12 mart
,Türkiye
,
Özay Gönlüm:,
,Türkiye tanır
,Denizli’de bilinse
,türkücü sanır
,
Perihan savaş,
,PERİHAN sın han kadınsın
,Tatlı dilli can kadınsın
,Asaletli hanedansın
,TÜRKİYE nin güzel kızı
,PERİHAN SAVAŞ
,
Türkiyem,
,TÜRKİYEM
,"Yerin, gönlümde dolacak sandılar;"
,"Hilal-Yıldızın solacak sandılar,"
,Beni sensizde olacak sandılar…
,"sevdaya, yer yok gönlümde;"
,"Seninle doluyum, hayatta ölümde…"
,"Türkiye’m, Türkiye’m, canım vatanım."
,"Can, öte; sen, beri bana sevdiğim!"
,"Çile cana, canım sana sevdiğim;"
,"Yoluna, bin ölürüm, daha sevdiğim;"
,"Senden başkasına yer yok, gönlümde;"
,"Seninle doluyum hayatta, ölümde…"
,"Türkiye’m, Türkiye’m, canım vatanım."
,
*Üvezler Ve Sinekler,
,Üvezler sarmış seni
,Daldaki üzüm incir
,Yerlisi yabancısı
,Bok sinekleri
,Seni Türkiye'm
,25/02/2001k
,
Sakıp Ağa’ma,
,dahi idi dünya
,"Cümle âlem severdi gönülden,"
,Dünya unsuz dönse umuda
,Hep kalacaksın kalbimizde
,Hüzün çökse ansızın içime
,Hayat yaşanmaz olsa çileye
,İki kelimesi yetiyordu iyiliğe
,nasihat ederdi iki kelam
,Umudumuz diye bağlanırdık
,Işıklar birer birer sönüyor
,Ecel kapımızı çalıyor diyeyim
,Yücelerde engine düştüm
,Nice zenginlerin haline şaştım
,Gülmez yüzleri çatıktır kaşları
,Güler yüzlü Sakıp ağa hani
,Memleket sevdasıyla coşardı
,Çocuklar sahalara koşardı
,Kayseri ana diyarıydı severdi
,Adana baba ocağıydı kalırdı
,Seni satırlarda gizleyemem
,Sakıp ağa öldü diye yazamam
,İyiler hep kalır kalplerde
,Taht kurarlar gönüllerde
,Türkiye’m Türkiye hep diyordun
,Hadi daha ileri güzel günlere
,Ekonomi canlansın Türkiye büyüsün
,Çabaların gece gündüz Türkiye
,Toroslara güller açar bahara
,Menekşeler ağlar ağam girmiş mezara
,Adanandan toroslara yollar ağlasın ağama
,Yansın çukur ova yansın Sakıp ağaya
,
Kıbrıs’tan Türk askeri- söyleyin çıkacak mı?,
,KIBRIS’TAN TÜRK ASKERİ- SÖYLEYİN ÇIKACAK MI?
,TEK DEVLET OLUŞURSA- TÜRKİYE BAKACAK MI?
,Oyunları oynayan-ABD AB
,Hep birlikte başlandı-şerefsizce talebe
,Kimler eli tutarsa-imza tersten olursa
,Acılar onu bulur-içini kaplar tasa
,Kıbrıs’tan Türk askeri- söyleyin çıkacak mı?
,Tek devlet oluşursa- Türkiye bakacak mı?
,Garanti anlaşması-eğer çöpe giderse
,Bağımsızlık kaybolur-dikkat edin sese
,Kıbrıs’ta iki devler-biri Türk’tür biri Rum
,Türk’üm diyemezseniz-kötü olacak durum
,Kıbrıs’tan Türk askeri- söyleyin çıkacak mı?
,Tek devlet oluşursa- Türkiye bakacak mı?
,1974-yılını hatırlayın
,durumda kalmıştın-haberi var bayın
,Azınlık olursanız-olursun pare pare
,Eli kolu kaptırma-bulamazsınız çare
,Kıbrıs’tan Türk askeri- söyleyin çıkacak mı?
,Tek devlet oluşursa- Türkiye bakacak mı?
,İnanmayın Rumlara-bela gelecek bela
,Gerçekten çıkamazsın-ne caddeye yola
,Hatırlayın geçmişi-bebekleri çocuğu
,Asker yetişmeseydi-giyemezdin gocuğu
,Kıbrıs’tan Türk askeri- söyleyin çıkacak mı?
,Tek devlet oluşursa- Türkiye bakacak mı?
,Birliğine sahip çık-kanma Yunan Rumlara
,Bilinsin güven olmaz-kan içen yamyamlara
,Türkiye’ye Türk’e dön-dönerseniz ters yöne
,Zararı verirsiniz-hem dile dine
,Kıbrıs’tan Türk askeri- söyleyin çıkacak mı?
,Tek devlet oluşursa- Türkiye bakacak mı?
,Mehmetçik kaledir-surdur asla aşılmaz
,Öğren baş edilemez-bunu tarafa yaz
,Oyun kirli adi-o oyunu boz at
,Öğretmen Hasan söyler-olamazsınız rahat
,Kıbrıs’tan Türk askeri- söyleyin çıkacak mı?
,Tek devlet oluşursa- Türkiye bakacak mı?
,
Cumhuriyet Sevdası,
,Cumhuriyeti tanıyalım
,Özgürlüğü koruyalım
,Vatanımızı savunalım
,Sevgileri paylaşalım
,Düşmanın ayağından
,Kurtarıldı vatan
,Türkiye Cumhuriyetini kurmaktı
,ATAM'ın gönlünde yatan
,Özgürlüğü yurdumdan
,Dalgalanan bayrağımdan
,Cumhuriyetin aydınlığından
,Mahrum etmesin yaradan
,
Güzel Ülkem TÜRKİYE'm,
,23 yılında kurulduk.
,Dünyada barışı savunduk.
,"Vatanı, bayrağı koruduk."
,Güzel ülkem Türkiye'm.
,Yıllar geçti büyüdük.
,Medeni yollarda yürüdük.
,Laik-demokratik ülke kurduk.
,Güzel ülkem Türkiye'm.
,Doğuya batıya bakmadık.
,Medeni insanlar yarattık.
,Türk'ü dünyaya tanıttık.
,Güzel ülkem Türkiye'm.
,İki kıtayı birleştirdik.
,Dünyayı türk geliştirdik.
,Yediden yetmişe birleştik.
,Güzel ülkem Türkiye'm.
,
Mustafa Kemal Atatürk 8,
,
,Kurduğu
,Türkiye Cumhuriyeti
,Değil
,Tanrının
,Ona verdiği
,
,Özel güçle
,Dünyayı yerinden
,Oynatan
,kimse
,Varmı
,
"Kendin Olacaksın; ÖNCE SAĞLIĞIN, SONRA ANADOLU İÇİN! . = 000.015 =",
,An Gelir; Türkiye Cumhuriyeti Devleti: NATO’dan KURTULUR! .
,An Gelir; Türkiye Cumhuriyeti Devleti: TAM BAĞIMSIZ; AŞK! .
,"Rusya’dan da, beklenti içinde olmaz; TÜRKİYE CUMHURİYETİ! ."
,An gelir; Avrupa TÜRKİYE CUMHURİYETİ DEVLETİNİN HÜKMÜYLE! .
,An gelir; TAM BAĞIMSIZLIĞA ÖRNEK; TEK BAŞINA TÜRKİYE’MİZ! .
,An Gelir; ADAM OLAN ÇOCUKLAR: NATO İÇİN BİR SES OLUVERİR! .
,{Yazan: Kemal KABCIK – ANTALYA - 30 Mart 2013 Cumartesi 06:03:27}
,
Terörist,
,Dağına çıktım eşkıya’ya ev olmasın.
,Topraklarını savundum ellere kalmayasın.
,Ay yıldızını korudum rengin solmasın.
,Benim güzel ülkem Türkiye’m
,Yıllarca uğraştılar Türk’ü bitiremezler
,Kardeşi kardeşe düşman edemezler.
,Türk’kü Türk’e yediremezler
,Ülkemi pay edip yok edemezler.
,Ey dünya sesleniyorum size
,Türk boyun eğmez sizin teröristlere.
,Yüzlercesini şehit versek sizlere.
,Benim güzel ülkem Türkiye’m
,Türk milleti savunur saldırmaz
,Yurdunu bin düşmana kaptırmaz
,Düşmanca gelene türk milleti inanmaz
,Benim güzel ülkem Türkiye’m
,Kendimi harcadım yok olmayasın.
,Topraklarını savundum ellerin olmayasın
,Ömrümü verdim tek solmayasın.
,Benim güzel ülkem Türkiye’m.
,
Farkında mısın?,
,Kapama gözlerini
,Unut geceliğine bütün üzüntülerini
,Dünyayı kurtarmış kahraman ol
,Öyle duyumsa kendini
,Öyle algılasın Türkiye seni...
,Yada olduğun görün
,Öyle geç karşıma..
,Korkularında olsun gözlerinde
,Masalsı sevinçlerinde
,Belki olmayacak kimse
,Türkiye farkında senin
,Uzat ellerini tut ellerimden
,Hissedeceksin
,Farkındayım senin
,1/1/06
,
Ufkumu Açan Kadınsın,
,Belki inanmayacaksın
,"Amma,"
,Benim kahrolası
,"Türkiye ye,Dünyaya sığmayan"
,Ulaşılması.ölçülmesi
,Mümkün olmayan
,"Pembe,boyalı düşlerim var"
,zamanlar
,Kütahya değil
,Tavşanlı değil
,yanı başımızdaki köy
,Değirmisaz sınırlıydı
,Oradan ötesini bilmezdim
,Oradan öteye gitmemiştim
,"zamanki,"
,geldin
,Çaldın gönül kapımı
,İşte zaman ufkum genişledi
,Aşkı tanıdım
,Şiirle tanıştım
,Türkiye yi değil
,Dünyayı tanımaya başladım
,Evliya ÇELEBİ gezdim
,Ümit YAŞAR yazdım
,Benim kadınım olmadın
,"Beni hasretin koynuna,"
,Acılar denizine
,evet attın
,Amma güzelim amma
,"İnkar edemem,"
,Sana haksızlık edemem
,"benim,ufkumu açan"
,Beni dünyaya tanıştıran
,Daha önemlisi
,Nöbetçi şair yapan
,Kadınsın işte
,(25.07.2008)
,
Göz Yummayın,
,Heyy Türkiye
,Deniz gezmişe
,Göz yumdunuz
,Sahip çıkmadınız
,Kırk yıldır
,Olmayan vicdanınız
,Sızlıyor
,T.G..B li'lere bari sahip çıkın
,
"Türkiye,Türkiye",
,"Türkiye,Türkiye"
,Tüm sevgisiyle kalbimizde
,"Yasamiyan bilmez,bilemez"
,Hasret kaldik gurbet ellerde
,Edirneden Kars´a
,Oldu topraklar düsmana mezar
,Uyan Atatürk´üm uyan
,Hortluyorlar yaratiklar
,"Satiyorlar karis,karis"
,Seni anlamak mümkün degil vatandas
,Önemli olan senin karnin doysun
,"Gözlerin dönmüs,aklin karismis"
,"Canini ver,onurundan olma"
,Sehitlerimizin kemiklerini sizlatma
,"memleket senin,benim,hepimizin"
,"Ihanetin özrü yoktur,sakin unutma"
,Vatan sevdasi kutsal dava
,Oynama cocuklarimizin yarinlarinla
,Biliyorsun son pismanlik fayda etmez
,Kalirsin sonra dualarinla basbasa
,"(Berlin,17.06.2008) xes"
,
Ülkem,
,Seni öyle sevdim
,Gönlüme taht yaptığım yavuklumdan
,Geleceğim dediğim yavrumdan
,Allah’ın verdiği candan önde tutarım seni
,Toprağının üstüne al bayrağın gölgesi düşmüş
,İslam nur bezemiş milletine
,"Ülkü olmuş bağımsızlık,kan dökmüşüz üstüne"
,"Onlarca medeniyet görsen de,milletiminsin Türkiye’m"
,"Senin toprağında doğdu anam,babam"
,"Senin toprağında yatar ecdadım,atam"
,özgürlük türküsüdür sana olan sevdam
,Şehit olsam gazi olsam milletiminsin Türkiye’m
,"09,12,2006 23,41"
,
Fener'li Tümer,
,demişti
,beşiktaş kaptanı tümer
,türkiye cumhuriyeti'nde takımda oynamam
,nerede oynayacak şimdi
,fenerbahçe cumhuriyeti'nde
,kınayamazsınız tümer'i
,adam sözünün eri
,(mayıs ’06)
,
İşsizlerin ve işçilerin dikkatine oktay avcı,
,Artık emeğinizi sömüren var
,karşılığını alamayacağınız iş
,İşsizsiniz
,suçlayıp söveceğiniz patronlar
,İşte işverensiz
,İşte sömürüsüz Türkiye
,Hani üretendiniz
,Hadi tüketin
,
Türkiyem,
,"yanında, Asya."
,"yanında, Avrupa."
,"Sen, köprü ortada."
,"Herkesin gözü, sende."
,"Mihenk taşı, anamın gözyaşı; Türkiye."
,"Kara deniz, dalga dalga."
,"Dört yanı, Türkiye’mle çevrili, Marmara."
,"Okyanuslara varmak için, Ege."
,tuzlu suları Akdeniz.
,"Göllerin, barajlarınla, özüm Türkiye."
,"Medeniyetlerin beşiğisin,"
,"İslam’ın, ışığısın."
,"İstanbul gibi, şehrin var, senin."
,"Ankara başkentin, orta yerin."
,"Yedi iklim, dört köşe, sevdam! Türkiye."
,"Köprülerin, ırmakların,"
,"Geçilmez, senin dağların."
,"Ortadoğu balkanların, mimarı."
,"Şehitler, evliyalar diyarı."
,"Atalarımın yadigârı, canım! Türkiye."
,"Âşıkların, ozanların."
,"Ferhat’la Şirin, Aslı Keremin,"
,"Mustafa Kemalin,"
,"Kurduğu cumhuriyetin,"
,"Özgürlük kokan, bağı! Türkiye."
,Osman Beyden yana;
,"Canlar verildi, kanlar döküldü sana."
,"Dadaşlar, efeler, seymenler diyarı."
,"Diller, dinler mozaiğinde."
,Türkün vazgeçilmez vatanı! Türkiye.
,2.MART. 2008
,
Türkiye,
,ey bozkurtlar! daldınız uykuya?
,"dağlar eğildikçe, kar iniyor kuytuya..."
,"yürekleriniz nasıl dayandı, davudi yıldıza?"
,"sabır sabır derken bölünecek mi, TÜRKİYE?"
,barış diye uydurulan garip hikaye...
,"nereden nereye geldi baksanıza, TÜRKİYE!"
,"gerçekten barışsa amaç, bölücülük niye?"
,"fedarasyon -özerklik derken bölünecek mi, TÜRKİYE?"
,kurt kocayınca olurmuş çakala maskara...
,"TÜRK olmazsa yöneticin, işte duymaz böyle tasa..."
,"vatan aşkı nedir bilir misin, ey besleme eşkiya?"
,"etnik kimlik-Mozaik derken bölünecek mi,TÜRKİYE?"
,"Elin piçi,maşa varken, uzatır mı, elini ateşe?"
,siyonist-emperyalist şölen kurmuş göhsüme...
,ey TÜRK MİLLETİ! sizde çektiniz sineye?
,"TÜRK-KÜRT-LAZ derken bölünecek mi,TÜRKİYE?"
,"yüreğim kan ağlar,damarlarımdaki ülküye."
,"adım nilüfer, varlığım armağan olsun TÜRKLÜĞE!"
,"dost-düşman hançerini dayamış, sırlı TÜRKİYE!"
,"yangın yerine döndü yüreğim,EY TÜRKİYE!"
,16-11-2013
,
Başka Türkiye yok,
,"Türkiye yok, nere giderim"
,"Seviyorum seni, ey aziz vatan"
,"Öyle aşk bu, elimde değil"
,"şeydadır, gönlümde yatan"
,"Sevgin yüreğimde, dilimde değil"
,"Gül dikene, toprağın ezene"
,"Mertinden kalleşe, seni üzene"
,"İnsanı kahreden, kahpe düzene"
,"İsyan yüreğimde, dilimde değil"
,"Kahrını çekerim, kıyamam sana"
,"Senden gelen elem, düğündür bana"
,"Birliğin dirliğin, can katar cana"
,Kavgam yüreğimde dilimde değil
,"Öptüğüm elsin sen, başımın tacı"
,"Heybetin fakire, moral ilacı"
,Mevlam kaderine yazmasın acı
,Dua yüreğimde dilimde değil
,"Dövsende sövsende, sabır ederim"
,"Kaderime razı, çile çekerim"
,"Türkiye yok, nere giderim"
,Sevdan yüreğimde dilimde değil
,
Savaş Tamtamları,
,"Savaşın tamtamlarını, çalmaktadır birileri,"
,"Şımarık olan İsrail, gitmektedir ileri,"
,"Hani Nato üyesiydik, sesi soluğu çıkmıyor,"
,"Allah aşkına Natonun, kimleredir destekleri."
,"Araplara suni bahar, Amerikan menşelidir,"
,"Sıra bize geldi diye, siyonistler neşelidir,"
,"Binbir yüzlü suratını, nasıl bilmez hariciye,"
,"Amerika İsraile, yardım teşnelidir."
,"Türkiye önemli, ölüm kalım meselesi,"
,"Amerikanın elinde, sıkıştırma çetelesi,"
,"İt kuyruğuna basar mı, kendi olan itin,"
,"İsrailin takındığı, sanki moda defilesi."
,"İsrail Rum Yunanistan, Avrupa Amerika,"
,"Düşürmek istiyorlar, Türkiyeyi hemen faka,"
,"Avuçlarını yalarlar, kolay lokma değiliz,"
,"Bilmiyorlar Türkiye, sırtını dayamış Hakka."
,
“Ülke Cumhurbaşkanım Gül”,
,Ağustos geldi şen şakrak ülkem Türkiye’m güldü
,"Bulutlar ağdı, gül toprak kokarken bülbülem güldü"
,"Sevinmez kim bilinsin sevmiyor ülkem, yetim kaldı"
,bayram bitti hasret “Ülke Cumhurbaşkanım Gül”dü
,
Türkiye'm,
,Dünden bugüne ileri.
,"coğrafya,"
,Topografya can diyeti.
,Popülâsyon yeri.
,Can bildim şey geri.
,Bağrında doğdurup gürleşen.
,"Sakarları,Sakarya"
,"Anafartalar'da boğup hürleşen,"
,Türkiye;
,"Vatanımdayım,vatan diye,diye."
,Öyle alımlısın ki;
,badire kapitülasyon.
,illeti ar bilmiş popülâsyon.
,Türkiye;
,"Popülâsyon şan,şeref,giye,giye."
,İşgalde depreşti Ağrı'n.
,Popülâsyona idi çağrın.
,"Harran,Çukurova,Gediz'di bağrın."
,Türkiye;
,Akbabalar göz diker diye?
,"ucunda,muhteşem yüce."
,Ortada tevazu;
,"uçta engin,mavi"
,İnsicam kavi.
,Türkiye;
,Seni yiye giye.
,"Toroslar'dan,Palandöken'lere,"
,"Dağı,taşı,"
,"Kazma,tırnak sökenlere;"
,"Türkiye,"
,öfken niye.
,Berrak yeşilliktesin Ilgaz
,"Gelişmeye,değişmeye verdin gaz."
,"Bizimdir,çalınıp söylenen avaz."
,Kabarsa Deniz erkte naz.
,Türkiye;
,Söyle atiye.
,Çiçekleri fidanları ezeli.
,"Okunarak,yaşanarak gezeli,"
,Gördüm güzeli gazeli.
,"Türkiye,"
,"Bizimsin bizim,ben diye,"
,"Nimete şükürde,Şükriye."
,Türkiye'de Türk'üm diye
,"Şükran'dan ürkmek, bilmem niye."
,Türkiye;
,"Tanış oluruz,bayram, diye diye."
,(25.07.1995)
,Sözlükçe:
,Topoğrafya: Arazi yapısı.
,Populasyon: coğrafya nüfusu.
,Badire.ansızın oluşan tehlike
,Tevazu:Alçak gönüllü-arazi olarak yaylak.
,"İnsicam: düzgün,tutarlılık,bağdaşım."
,"Kavi: sağlam,dayanıklı."
,"Coğrafya:canlı,cansız iklimsel ilişkin bütünsellik."
,
Şair Ozan ve Yazarlar Kültür Derneği,
,"Genel Merkezi İstanbul Üsküdar ilçesi-nde bulunan Şair Ozan Yazarlar Kültür Derneğimiz,Türkiye genelindeki Şair Ozan Yazarlarımızı bünyesinde barındırmak amacı Türkiye genelindeki amatör şairlerimizi perdenin arkasından alıp,perdenin yüzüne çıkarmaktır."
,Derneğimizle iletişim kurmak isteyen gönül dostlarımız bizimle iletişime geçebilirler.
,Bütün gönül dostları öncelikle gurubumuza derneğimize üye olabilirler.
,Mail&msn: azkiran@mynet.com
,Telefon:0216 310 27 64-Cep:0536 316 37 62
,Hasan Azkıran
,Genel Başkan
,
Yorum,
,direnç sin oğul
,Sevdaya yorgunluk değil
,Yüreğinin suskunluğu
,Sevdaya soluk
,Sıklaştırıyor sun safları
,Yürek çağrısı bizimkisi
,şey bağımsız
,şey bağımsız Türkiye
,Alanlardayız
,Merak etme tanırız hepimiz birbirimizi
,"El ele tutuştuk oğul,yüz binlerle"
,Okudular mektubunu
,Kaldırdık kollarımızı
,Haykırdık
,Özgürlük istedik hastalarımıza
,Kerpeten olduk demir parmaklıklara
,Adalet istedik kırılmayan kalemlere
,direnç sin oğul
,Özgürlük ölüme gülenleri andık
,Özgürüz yarattığımız hayatla
,Gülmek ölüm olsada
,şey bağımsız
,şey bağımsız Türkiye
,Vatanımızı sevmekse özgürlük
,Bunun tutsak kalacaksak
,Atın bizi zindanlara
,Düşünürüz
,Okuruz
,Çalarız söyleriz
,İçimiz deki kişiliği yok etmeyiz
,direnç sin oğul
,Açlık omuz tutmaktır halaylar
,onurumuz
,Ölüme zılgıt çekeriz
,
Türkiye'm,
,Türkiye m
,sevdim Türkiye m seni
,Senden fazla hiçbir şeyi sevmedim
,Senle aynı tuttum canı bedeni
,acı çekerken bende inledim
,Sana düşman olan bana oldu
,Vurulan darbeler beni buldu
,Hüzünlü görünce gözlerim doldu
,Sevgini hiç yüreğimden silmedim
,senin oğlunum sende doğdum
,Anam dedim sana sütünle doydum
,Başımı dizine göğsüne koydum
,Senden başkasını ana bilmedim
,Minnettarım bırakana atama
,Canım kurban senin vatana
,Kan akıtıp şehit olup yatana
,atamda hainliği görmedim
,Dertl'oğluyum güman örttü üstünü
,Hain olan gösteriyor yüzünü
,Bilirsin bunlar fırsat düşkünü
,Rahat ol bilesin ölmedim
,Metin Gürbüz
,
Cumhuriyet Marşı,
,Yurdun tanyerinden doğdu
,Gün ışıkları ülkünün
,Ey genç karanlıklar
,Savaşı var atıl ileri
,Türkten yok ulu millet
,Türk'e açıktır şan yolu
,Hayat yolu Cumhuriyet
,Tarih gördü
,Hür doğar hür yaşar Türkiye
,Yaşa zaferinle
,Ey güzel memleket Türkiye
,Sardı yarasını millet
,Yaşa yaşa Cumhuriyet
,Celal EMREN
,
Uyan Milletim Uyan...! ! !,
,UYAN MİLLETİM UYAN…! ! !
,Ülkenin kalkınmasın istemiyor şer güçler
,"Başbakan’ın şahsında, hedefleri Türkiye."
,“Bu hükümet gitsin de; olursa olsun”
,"Başbakan’ın şahsında, hedefleri Türkiye."
,"olmadan dalında, gün duramaz yaprak"
,"Bayrakla hür, bağımsız; milletle toprak"
,Askerin gözönünde nasıl iner BAYRAK! ! ! ? ? ?
,"Başbakan’ın şahsında, hedefleri Türkiye."
,Efendi olmamızı ister zâlim garp?
,Bizi kamplara bölüp fırsatta eder darp
,"“Gezi”, “bayrak”… Bahâne adı konmamış harp"
,"Başbakan’ın şahsında, hedefleri Türkiye."
,hâinler âdetâ ahtapot kollu
,"Sarmışlar baştanbaşa ülkeyi sağlı, sollu"
,"Terörün destekcisi herkesçe mâlûm, belli"
,"Başbakan’ın şahsında, hedefleri Türkiye."
,"Ana gelirleriyse, haraç esrar"
,"İnsanlıktan bîhaber bunlar bilmez hayâ, ar"
,Paralel/sağcı/solcu… Hangisinde fayda var?
,"Başbakan’ın şahsında, hedefleri Türkiye…"
,11/06/’14
,Hanifi KARA
,
Uyuyun,
,Günaydın Türkiye
,Günaydın ülkem
,Daha henüz aydınlanmadı
,Saate bakıp aldanmayın
,Hele güneş doğsun
,Hele insanlar aydınlansın
,zaman günaydın yapılır
,Saate bakılır
,Şimdi aldanılır.
,İyi geceler Türkiye
,Şimdi iyi geceler ülkem
,Daima 24 saat
,Üç yüz altmış beş gün
,İyi uykular insanlar
,
Üç yüz Milyarlık Masalcı(FATİH TERİM),
,Türkiye enteresan ülke
,Adam
,Göztepe’yi küme düşürdü
,Ankaragücü
,Galatasaray
,Milan’dan kovuldu
,Mükafat olarak
,300 milyar maaşla
,Milli takımın başına getirdik
,"Almanya,Fransa"
,"İtalya,İspanya"
,İngiltere ülke takımlarına
,Hep yenildik
,Kasaplardan
,Manavlardan oluşan
,Yarı Amatör
,"Malta,Estonya ülkelerle"
,Pardon İLLERLE
,Berabere kaldık
,500 asgari ücretlinin
,ay çalışacağı
,"Küçük,küçücük"
,300 milyar maaşla
,Bizim masalcı
,La fontaine’nin
,Türkiye şubesi
,Yani Fatih TERİM
,Hani sahte
,Son İMPARATOR? ? ? ? ?
,Cumhurbaşkanın
,Başbakanın
,Federasyon başkanının
,"Gözüne baka,baka"
,Masal anlatmaya devam ediyor
,Tarih yazacağız
,Dünya kupasına gideceğiz
,300 milyarlık masalcı
,70 milyonu
,"Senide,beni uyutuyor"
,Uyu Türkiye’m uyu
,Uyumak sana yakışıyor
,(03.04.2009)
,
Türkiyem,
,Ekonomik komik
,türlüsünü pisliğin
,"İçinde tutan, yalayıp yutan"
,Ucuz işgücüyle övünen
,"İşçisi, memuru,genci"
,Sokaklarda dövülen
,Karanlık ilişkilerde boğulan
,"Zulme, işkenceye satılmış"
,"Cunta içinde cuntalar, çeteler"
,"Tanklar, postallar dipçik"
