title,poem_cleaned
,Muhammede Ümmet Olan
,Sende Ol Allah Aşkına
,Hizmet İçin Ümmetine
,Hicret Etmiş Medineye
,İman Etmiş Muhammede
,Sende Et Allah Aşkına
,Fırsat Olsada Gitsem
,Cümlenize Dua Etsem
,Ravzasına Yüzüm Sürsem
,Sende Sür Allah Aşkına
,Sermayendir Aklın Sana
,Dünya Fani Kanma Ona
,Tevhitbir Lütuftur Sana
,Kıymet Bil Allah Aşkına
,Hak Kapısından Girenler
,Söze Kulak Verenler
,Can Muhammedi Sevenler
,Sende Sev Allah Aşkına
,Hak Yolunda Yolcu İsen
,Fırsat Elden Gitmeden
,Sayılı Günler Bitmeden
,Sende Gel Allah Aşkına
,Seni Benden Beni Senden
,Sorarlarsa Gün Sana
,Allah İçin Söylermisin
,Söyle Can Allah Aşkına
,Hakla Olan Gafil Olmaz
,Gafil Olan Hakkı Bilmez
,Kendinde Olanı Görmez
,Bakta Gör Allah Aşkına
,Aşkı Muhabbette Bulan
,Sabri Sultana Dost Olan
,Gülü Solmaz Bahar Olur
,Sende Ol Allah Aşkına
,Geldiğin Yere Dönmeden
,Akıl Fenerin Sönmeden
,Mehmet Mehmedi Bilmeden
,Bilde Git Allah Aşkına.
,21.6.2003
,
Çeçenistan Dadaşları,
,"Gene “göç göç oldu” gaza günüdür,"
,Çeçen Dadaşları haydin Allah bir.
,Duyduğun Moskof’un çirkin ünüdür...
,Allah-Bismillah getirin Tekbir...
,"Hilâl’i söndürüp dikmek Haç,"
,Önümüzde düşman değil birkaç...
,"İslâm’ı bitirmek nihai amaç,"
,"Çeçen Dadaşları haydin Allah bir,"
,"Allah, Bismillah getirin Tekbir..."
,bilirler Şamil İmam’ı
,Kafkas’ın obur yamyamı
,Bizim bildiğimiz alem nizamı
,"Allah, Bismillah getirin tekbir,"
,Çeçen Dadaşları haydin Allah Bir...
,"fırsat doğmuşken söndürmeyelim,"
,talih gelmişken döndürmeyelim...
,"bütün, birlik diyelim..."
,"Allah, Bismillah getirin Tekbir,"
,Çeçen Dadaşları haydin Allah bir...
,"Sömürmek Moskof’un ağzının tadı,"
,"Onların öldürmek asıl maksadı,"
,"Hatırla Hamzet’i, Hacı Murat’ı"
,"Çeçen Dadaşları haydin Allah bir,"
,"Allah, Bismillah getirin Tekbir,"
,
Hu allah allah,
,Canı can olanlar meydana gelir
,Hakka dost olanlar yan yana gelir
,Damarlar karışır kan kana gelir
,Katışır insanlar hu Allah Allah
,Muhammed dir erenlerin ser veri
,Necef deryasında şah İmam Ali
,Gönül kabesin bektaşı veli
,Yarışır ihvanlar hu Allah Allah
,Borani yem gerçeklerin demine
,Merhem olsun yaraların emine
,Girince erenler cemul cemine
,Sarışır insanlar hu Allah Allah
,
Korkarım,
,İçten içe yansan dost kıymeti bilmezler
,Sevmeyi bilmeyenler sevilip sevilmezler
,Hele yokluğa düş Allah kulu demezler
,Allah affetsin amma affetmez yakarım
,Hiçbir şeyin hesabı kitabını sormadan
,Çalışıp çabala gece gündüz durmadan
,Lokma bulamazsın has bedenin yormadan
,Allah affetsin amma affetmez yakarım
,Kimi içten yaralı kimisi dıştan dışa
,Yakarım cihanı yakarım baştanbaşa
,Sesimi duyurmazsam dağlara kurda kuşa
,Allah affetsin amma affetmez yakarım
,Derinden gelir sesim çağlayıp ta akarsa
,Yar sevmekten usanıp can bedenden bıkarsa
,Umuduma bahtıma şanssızlık çıkarsa
,Allah affetsin amma affetmez yakarım
,Özümden gelen sözüm özüm bağdaşır
,Kötüler kâbusunda kötülere yağ taşır
,Bilemezsin Âlim’im kim kiminle oynaşır
,Allah affetsin amma affetmez yakarım
,24.09.2006 Pazar
,
Allah Diyelim,
,"Rabb'im bizi yaratansın,"
,"Mucizeyle donatansın,"
,"Bize nurundan katansın,"
,Gelin Allah diyelim Allah…
,La İlahe İllallah…
,"Aç bırakmaz doyuransın,"
,"Kimsesizi kayıransın,"
,"Cennetinle vatansın,"
,Gelin Allah diyelim Allah…
,La İlahe İllallah…
,"Sema; vatı bize açtın,"
,"İlim ehline taç tın,"
,"Ayetin miras bıraktın,"
,Gelin Allah diyelim Allah…
,La İlahe İllallah…
,"Yarattığın mucizeye,"
,"Secde ettirdin meleğe,"
,"İnananlarla el, ele,"
,Gelin Allah diyelim Allah…
,La İlahe İllallah…
,"şeyin sahibi sensin,"
,"Türlü nimetler verensin,"
,"Kafirler İman’a gelsin,"
,Gelin Allah diyelim Allah…
,La İlahe İllallah…
,"Rasulullah seni andı,"
,"İçti Kevser in den kandı,"
,"Müminler sana inandı,"
,Gelin Allah diyelim Allah…
,La İlahe İllallah…
,"Birliğine şüphe yoktur,"
,"Yolun aydınlık aktır,"
,"Müminlerin gönlü paktır,"
,Gelin Allah diyelim Allah…
,La İlahe İllallah…
,"Rehberimiz Rasulullah,"
,"Donandık Ayetle Billâh,"
,"Kulun kabul eyle Allah,"
,Gelin Allah diyelim Allah…
,La İlahe İllallah…
,Muhammed RasulAllah...
,"Dost kalemlerden,,,"
,"Hak yolunda uslu,"
,"İffetinde pek namuslu,"
,"Kullarından Şair Muslu,"
,"Allah diyelim Allah,"
,Lailahe İllallah...Bedri Tahir Adaklı
,
Gönül çobanları,
,Gönül çobanları
,ahir zamanda
,Yıldızlar gönül çobanları
,Yıldızları gecelerin
,"Gönüllere yıldız, gönül çobanları..."
,Ey ahir zaman kış olsan yazar
,Gönlümüzde yaz
,Aşk meralarımız var
,Gönlümüzde yar
,Ey ahir zaman kış olsan yazar
,Aşk yaz
,Alır beni götürür en maviliklere aşkın yolları
,Güneştir gönül çobanları
,Ahir zaman kış olsan yazar
,Allah yar Allah yar
,Ahir zaman kış olsan yazar
,Alır beni götürür en gül umutlara
,Gönül çobanları
,Allah yolda koymaz kulunu
,Yıldızlar süsler yolumu...
,Sevgi güneşimiz
,Gönül çobanları
,Ahir zaman kış olsan yazar
,Gönlümüzde güneş...
,Aşk bize ateş...
,Ahir zaman kış olsan yazar
,
Gül Allah için,
,Seni sevdiğime yemin ederim
,Günahım var bedel öderim
,Karalar bağlama çekip giderim
,Seni seviyorum Gül Allah
,Yanıyor yüreğim yanıyor canım
,Bana sitem etme n'olur ceylanım
,Olmasın dünya güzel an'ım
,Seni seviyorum Gül Allah
,Sevdanı yaşarım ömür boyu
,Mevlam biliyor sende doğruyu
,Gel etme sarılıp gögsümde uyu
,Seni seviyorum Gül Allah
,Yanıyor yüreğim yanıyor canım
,Bana sitem etme n'olur ceylanım
,Olmasın dünya güzel an'ım
,Seni seviyorum Gül Allah
,Çığlığım kesilmez düşlerim firar
,Gözlerim yerde hep seni arar
,İyi kötü versende karar
,Seni seviyorum Gül Allah
,& Aşık Alemi &
,
Allah Diyeceğim,
,Yaşadığım sevinçlerde
,Uğradığım tüm dertlerde
,zaman yerde
,Allah Allah diyeceğim
,Ölüp kabre girince
,Sual meleği gelince
,Rabbin kim deyince
,Allah Allah diyeceğim
,selim bitirdim sözümü
,Söyledim işin özünü
,Tatsam ölümü
,Allah Allah diyeceğim
,
Ben Allah dostlarını çok severim,
,"Allah dostunun dostu olmak güzel,"
,Allah dostlarını severim.
,"kimseler Hakkın yanında özel,"
,Allah dostlarını severim.
,"Allah yaşayan canlar,"
,Hak dostunu seven bunu anlar.
,"Allah'ın sevdiği insanlar,"
,Allah dostlarını severim.
,"olabilsek keşke,"
,İnsanı götürür ilahi aşka.
,"sohbet etmek başka,"
,Allah dostlarını severim.
,"İstersen yanına Hak dostu gelir,"
,Hakkı seven Hak dostlarını bilir.
,"Onun yanında insan huzur bulur,"
,Allah dostlarını severim.
,"Yusuf Allah dostları bize yeter,"
,Sevenlerin kalbi Hak diye atar.
,"Yarın bizim elimizden tutar,"
,Allah dostlarını severim.
,
Allah sevgisi sevgilerin en yücesidir,
,"Sevginin esas sahibi olduğuna göre,"
,Allah sevgisi sevgilerin en yücesidir.
,"Kendi sevgisinden sevgi vermiş gönüllere,"
,Allah sevgisi sevgilerin en yücesidir.
,"Hak sevgisi önce gönüllerde şekil alır,"
,Kul sevgisi Allah sevgisiyle değer bulur.
,olmadan sevginin anlamı olur?
,Allah sevgisi sevgilerin en yücesidir.
,"Seven insanlar sevdiğini görünce evmez,"
,Sevgi olmasaydı insan kendisini övmez.
,"Allah nazar etmeden kul hiç kimseyi sevmez,"
,Allah sevgisi sevgilerin en yücesidir.
,"İnsan sever sevgiyi eline alır,"
,Seven kimseler sevginin sahibini bilir.
,"Allahtan sevgi insana atlamalı gelir,"
,Allah sevgisi sevgilerin en yücesidir.
,"Yusuf oldu sevgi olmuştur,"
,Sevgi gönülde ebedi olarak kalmıştır.
,"Allah gönülde sevgiyi mübarek kılmıştır,"
,Allah sevgisi sevgilerin en yücesidir.
,
SAKARYA'ya LAYIKMISIN! (ALLAH BELANI VERSİN!),
,Tok gönlümü ac eyledin
,Allah belanı versin!
,Gözlerimi dünya bürüdü
,Allah belanı versin!
,Bilmezdim yalan nedir
,Görmezdim güzel nedir
,Çekmezdim dert nedir
,Allah belanı versin!
,hayallerimde güzeldin
,Herşeyimsin baharımsın derdim
,Ah ulan gelsen derdim
,Allah belanı versin!
,Bekledim geceler boyu
,Uyku haram gözlerim dolu dolu
,Ah be sevdiğim bulamadın aşka giden yolu
,Allah belanı versin!
,Benden uzakta mutlumusun
,Yalan dostlarına doğrumusun
,Sakaryama layıkmısın
,Allah belanı versin!
,Sakaryada yiğit vardı
,Adam vardı yürek vardı
,Şimdi sakaryam sanamı kaldı
,Allah belanı versin!
,Duygularım vatandı
,Doğrularımdan kaldı
,Hayatıma gam kattın
,Allah belanı versin!
,Gidiyorum uzaklara
,Dönüşüm hak ola
,ölmedim daha
,Allah belanı versin!
,Ecel yakın insana
,Hak aşık insana
,Hadi uyansana ağa
,Allah belanı versin!
,yazgı bana mı?
,Gidene ağlamak bana revamı?
,Bende sana belamı?
,Allah belanı versin!
,Rüya gördüm an oldu
,Sensizlik haram oldu
,Gidişin can aldı
,Allah belanı versin!
,Anam sormuyor halimi
,Yarim bilmiyor beni
,acım henüz cok yeni
,Allah belanı versin!
,Gönül kopamıyor senden
,Nereye gittin habersiz aniden
,Gelmez benden
,Allah belanı versin!
,Unutulurmu damardaki kan
,Unutulurmu yürekte alevlenen volkan
,Benim sana akan
,Allah belanı versin!
,Yokum gayrı bedende
,Ruhum senindir istemesende
,Kör aşığım sevmesende
,Allah belanı versin!
,Beklesemde senden haber
,Bilirim varlığın yokluğundan beter
,yapayım gönül hep sana gider
,Allah belanı versin!
,"Hayat bu! kışta gelecek,"
,Yazda gelecek
,Gül actığında dermanda gelecek
,gönül seni elbet silecek
,Allah belanı versin!
,Benim aldıklarım senin olmalıydı
,Senin vermediklerin bende olmalıydı
,fırtına şekilde son bulmamalıydı..
,Allah belanı versin.! belan bensem eğer....
,
Allah korusun,
,"Zalimler zulmünü devam ettirir,"
,"Sorunlar çıkarıır kafa üttürür,"
,"bölünürsek yurttan ittirir,"
,İslam ülkeleri Allah korusun.
,"Bizlere yakışan dua niyaz,"
,"Uyanık olmassak üzerler biraz,"
,"Neden? saldırırlar nedir garez,"
,İslam ülkeleri Allah korusun.
,"Güçlü olmalıdır bizlerde iman,"
,"Huzurlu tütmeli bacada duman,"
,"Hatayı yaptıkca çekeriz aman,"
,İslam ülkeleri Allah korusun.
,"Tövbekar olupta şeytanı dışlan,"
,"Nefsi arzuları terkedin boşlan,"
,"Abdestli olarak namaza başlan,"
,İslam ülkeleri Allah korusun.
,"Rasül'un izinden yürümeliyiz,"
,"Gafletten uyanıp dirilmeliyiz,"
,"Kabe'de,camide görülmeliyiz,"
,"Zeki,TÜRKİYE'yi Allah korusun."
,3-9-2009
,
Nurş halam (manevi anam),
,MANEVİ ANAMA (NURUŞ HALAMA)
,
,görmüş idim ayaktaki halini
,hastalık büktü senin belini
,İnşallah bakarlar kızın gelini
,kuluna derman gönder ALLAH ım
,Yiğit idin anam büküldün kaldın
,Yarım cana lı yemeden oldun
,Nazar değdi gözemi geldin
,kuluna derman gönder ALLAH ım
,Sağardın inekler yapardın kaymak
,ev çevirirdin mümkün saymak
,Gönül ister seni sağ salim görmek
,kuluna derman gönder ALLAH ım
,Şimdi odaya kapandın kaldın
,çalıştın anam yoruldun bildim
,Biliyorum üzgünsün sağ iken öldün
,kuluna derman gönder ALLAH ım
,Seni aramayı çocuklar sıraya koymuş
,Sanma senden kimse usanmış doymuş
,Rahatsızım diyorsun kaderin buymuş
,kuluna derman gönder ALLAH ım
,İnşallah sonun edersin rahat
,Herkesin derdi var böyledir hayat
,Beni kendine sayarsan evlat
,kuluna derman gönder ALLAH ım
,anamı genç yaşında kaybettim
,Ellerimle toprağı üstüne attım
,Şaşırdım dengemi hemi battım
,kuluna derman gönder ALLAH ım
,iyisin yaş ıyon şükür
,Daha acizler var bin hakir
,ilaç alamaz yoksul fakir
,kuluna derman gönder ALLAH ım
,irfanım üst kattaki bildin
,Hatırlayıp eski günü andın
,Acıyıp üzülüp yoksa yandınmı
,kuluna derman gönder ALLAH ım
,İrfan KORKMAZ
,12/05/2007
,
Söyleyeceğin Sözde Allah De?,
,"Allah derim, Billâh derim"
,"Vallah derim, Tillah derim"
,"döner, Allah derim"
,"Söyleyeceğim sözde, Allah derim"
,çare yok ey kul
,Senin en makul
,bunu hakkıyla bil
,"Söyleyeceğin sözde, Allah"
,"Gece deme, gündüz deme"
,"İbadet et, haram yeme"
,"sözü, asla ihmal etme"
,"Söyleyeceğin sözde, Allah"
,Yatsan kalksan
,Batsan çıksan
,"türlü hesap, yapsan"
,"Söyleyeceğin sözde, Allah"
,Rızk’ı Allah’tan bekle
,buna emek ekle
,şey olur sıkıntı çekmekle
,"Söyleyeceğin sözde, Allah"
,"Sakın göz koyma, fakir malına"
,"Dokunma devlet, Vakıf malına"
,"Fakirlik tak etse de, canına"
,"Söyleyeceğin sözde, Allah"
,dünya geçicidir
,İnsanoğlu seçicidir
,Güzel Mevla’m biçicidir
,"Söyleyeceğin sözde, Allah"
,Tahsin der güvenme
,şey sanıp övünme
,Son nefeste dövünme
,"Söyleyeceğin sözde, Allah"
,Ankara- 17.09.2008
,
Resulullah,
,Medine-i Münevver-e
,daha çıksam sefere
,İzlerini süre süre
,Varsam Resulullah
,Resûlullah Resulullah
,Sallallahu Habibullah
,Âlemleri senin
,Yarattı Cenabı Allah
,Sevindim gördüğüm anda
,"Ebu Bekir, Ömer yanda"
,"Ali, Osman divanına"
,Dursam Resulullah
,Resulullah Resulullah
,Şefaat Habibullah
,Âlemleri senin
,Yarattı Cenabı Allah
,"Ebu Bekir, Ömer"
,Yatıyorlar üçü
,Yeşil örtü gelse dile
,Sorsam seni Resulullah
,Resulullah Resulullah
,Sallallahu Habibullah
,Âlemleri senin
,Yarattı Cenabı Allah
,Kurban olsam kabirine
,Ashabının birine
,Mihrabı’na Minberine
,Girsem Resulullah
,Resulullah Resulullah
,Sallallahu Habibullah
,Âlemleri senin
,Yarattı Cenabı Allah
,Mimber’le kabir arası
,Cennet bahçesi Ravzası
,Seni Ziyaret namazı
,Kılsam Resulullah
,Resulullah Resulullah
,Sallallahu Habibullah
,Âlemleri senin
,Yarattı Cenabı Allah
,Cennet-ül baki’ye vardım
,Ehli Beyt-e selam verdim
,El açıp divane durdum
,Dursam Resulullah
,Resulullah Resulullah
,Şefaat Habibullah
,Âlemleri senin
,Yarattı Cenabı Allah
,Kubbesine hilâline
,"Ali, Osman, Bilal-ine"
,Ehli beyt-e Cemaline
,Ersem n’olur Resulullah
,Resulullah Resulullah
,Sallallahu Habibullah
,Âlemleri senin
,Yarattı Cenabı Allah
,Uhut’da yaptı savaşı
,Orada kırıldı dişi
,Şehit Hamza’nın naşı
,Görsem Resulullah
,Resulullah Resulullah
,Şefaat Habibullah
,Âlemleri senin
,Yarattı Cenab-I Allah
,Okçuların tepesinde
,Şehitler yatar önünde
,Yedi Mescit Kıbleteyn’de
,Kılsam Resulullah
,Resulullah Resulullah
,Sallallahu Habibullah
,Âlemleri senin
,Yarattı Cenabı Allah
,Bütün âlem seni sever
,"Seni söyler, seni över"
,Kul Mustafa Atasever
,Kurban sana Resulullah
,Resulullah Resulullah
,Şefaat Habibullah
,Âlemleri senin
,Yarattı Cenabı Allah
,Mustafa Atasever
,20.11.2010
,
Allah diyenlerden eyle,
,Kalp düşer birgün sevdaya
,yol çıkar mevlaya
,Yüzümüz daim kıbleye
,ALLAH diyenlerden eyle.
,Maşuksun aşık
,tek sende var ışık
,"Dünya,ahiret karışık"
,ALLAH diyenlerden eyle
,Dilde ol gönülde
,Dünya zaman olur şen
,Muhammedi candan seven
,ALLAH diyenlerden eyle
,"Cennette bülbüle,güle"
,Komşu et sevgili
,Adın yar olsun dile
,ALLAH diyenlerden eyle
,Dal kırılır düşer yaprak
,Ölüm yakalar kıskıvrak
,Örttüğünde canı toprak
,ALLAH diyenlerden eyle
,Dünya konar göçer han
,Tükenecek gün zaman
,Son nefeste elde kur'an
,ALLAH diyenlerden eyle...
,
ALLaH BiLiYoR..!,
,Kirpik arasında tahtım gizlenmiş
,Nasıl sindiğımı Allah biliyor..!
,Yürek merasında bahtım közlenmiş
,Nasıl söndüğümü Allah biliyor..!
,Kahrın bahçesinde şevk olup açtın
,Şehrin imbadından yalınayak kaçtın
,Zehrin bacasından alevler saçtın
,Nasıl yandığımı Allah biliyor..!
,Tava koyup öyle hoş uyuttun
,varsa kefede havada yuttun
,Zemheri sevdanda tekayak tuttun
,Nasıl donduğumu Allah biliyor...!
,daha tövbe gitmem yanına
,Körelttin nefsinde uydum kanına
,Tık aşifteleri küflü hanına
,Nasıl kandığımı Allah biliyor..!
,Aysel Tarcan/Sevda Şairi
,Kırklareli-Babaeski
,23.Eylül.2011
,
Kendi cenaze namazını kıldıran İmamı Azam'dır,
,"Hanefi Mezhebini kuran büyük Hoca,"
,Büyük Allah dostlarından İmam-ı Azamdır.
,"Dünyada İslam çalışan gündüz gece,"
,Büyük Allah dostlarından İmam-ı Azamdır.
,"Ehli sünnette Ebu Hanifedir gülümüz,"
,olmasa idi nasıl olurdu halimiz?
,"Ehli sünnet vel cemaati kuran velimiz,"
,Büyük Allah dostlarından İmam-ı Azamdır.
,"Odur müslümanların iftihar-ı medarı,"
,Onun arındı gönlümüzün kederi.
,"Milyonlarca müslümanın manevi lideri,"
,Büyük Allah dostlarından İmam-ı Azamdır.
,"Sünnete sarılmalı Allah rızası güden,"
,Kurtuluşa erecek onun yolundan giden.
,"Kabenin içinde namaz kılıp dua eden,"
,Büyük Allah dostlarından İmam-ı Azamdır.
,"Allah aşkıyla İslamın dalıdır tuttuğu,"
,Onun şanlı Peygamberin yoludur gittiği.
,"Cafer Mansurun zehirletip şehit ettiği,"
,Büyük Allah dostlarından İmam-ı Azamdır.
,"Yusuf öldüğü kimin canı yansa,"
,Sevap kazanır kim rahmet onu ansa.
,"Kendi cenaze namazını kıldıran kimse,"
,Büyük Allah dostlarından İmam-ı Azamdır.
,
Gideriz,
,"Yer deniz,gökte deniz"
,Nefes alırız habersiz
,"Yedi kat yerde,yedi kat gökte"
,Adım adım illerleriz
,"Allah,Allah,Allah deyip"
,Son nefeste O'na gideriz
,
Güzeli Severim,
,"Yozgat, Yozgat, Yozgat"
,Yoruldum Yozgat..
,"Yeşil daglarina,"
,Vuruldum Yozgat...
,"Bayrak, bayrak, bayrak"
,Ay yıldız bayrak..
,"Şerefim, namusum"
,Vatanım bayrak...
,
,"Allah, Allah, Allah"
,Yaradan Allah...
,Alemi noktada
,eden Allah
,
,"İnce, İnce, İnce"
,Sıratdan ince..
,"Güzeli severim,"
,İnceden ince..
,
Yolcuyum Ben,
,YOLCUYUM
,"Yola çıktım yolcuyum ben,"
,"sağcı solcuyum ben,"
,"Oyunumda rolcuyum ben,"
,"Yolcu yoluna gerektir,"
,Yolumuz Allah tektir.
,"Çatlamasın sabır taşı,"
,"Bitmez dünyanın telaşı,"
,"Dünü yarınlara taşı,"
,"Yolcu yoluna gerektir,"
,Yolumuz Allah tektir.
,"Akan yollarda durulmaz,"
,"Bulunan adres sorulmaz,"
,"Kim demiş insan yorulmaz,"
,"Yolcu yoluna gerektir,"
,Yolumuz Allah tektir.
,"Kimse yoluma çıkmasın,"
,"Sakın canımı sıkmasın,"
,"Gözyaşım gayrı akmasın,"
,"Yolcu yoluna gerektir,"
,Yolumuz Allah tektir.
,"gelen çekip gidiyor,"
,"Gideni takip ediyor,"
,"Gidene rakip bitiyor,"
,"Yolcu yoluna gerektir,"
,Yolumuz Allah tektir.
,"Olmalıymış sözü doğru,"
,"Bakmalıymış gözü doğru,"
,"Kalmalıymış özü doğru,"
,"Yolcu yoluna gerektir,"
,Yolumuz Allah tektir.
,"Dur deseler duramam,"
,"Vur deseler vuramam,"
,"Kimseye soru soramam,"
,"Yolcu yoluna gerektir,"
,Yolumuz Allah tektir.
,"Takipçisiyim gidenin,"
,"Günahtan tevbe edenin,"
,"Kendi nefsini güdenin,"
,"Yolcu yoluna gerektir,"
,Yolumuz Allah tektir.
,"Yol gider giderim,"
,"Çaresiz borcu öderim,"
,"Hatamdan nadimim derim,"
,"Yolcu yoluna gerektir,"
,Yolumuz Allah tektir....İNSANİ
,
Allah İsrail'i yerin dibine batırsın,
,"Bunların işi gücü müslüman kanı dökmek,"
,Allah İsrail'i yerin dibine batırsın.
,"Yaptıkları iş Filistinin canını yakmak,"
,Allah İsrail'i yerin dibine batırsın.
,"Filistinin halini müslüman anlar,"
,Onların zulmüyle ölüp gitti nice canlar.
,"Yüce Allah'ın lanetlediği kavim bunlar,"
,Allah İsrail'i yerin dibine batırsın.
,"Hakkın gönderdiği dini ortadan kaldırdı,"
,Salih Peygambere iftira atıp saldırdı.
,"Bunlar kendi Peygamberini öldürdü,"
,Allah İsrail'i yerin dibine batırsın.
,"Yahudinin müslümana yaptığı çiledir,"
,İsrailin başına gelse aladır.
,"İsrail bütün dünyanın başına beladır,"
,Allah İsrail'i yerin dibine batırsın.
,"Yusuf söylenen ahlar Allah katına varır,"
,Dünya görmese Allah yapılanı görür.
,"Azıp kuduranın Allah belasını verir,"
,Allah İsrail'i yerin dibine batırsın.
,
Gitme Sevgilim Allah Aşkına...,
,hatıra bırakmadan
,Gözyaşımı silmeden
,Hatır gönül dinlemeden
,"Gitme sevgilim,Allah aşkına"
,"elveda etmeden, hoşçakal demeden"
,Boynuma son kez sarılmadan
,Sarılıpta yanağımdan öpmeden
,"Gitme sevgilim,Allah aşkına"
,Arkana dönüp dönüp bakmadan
,Gözyaşlarınla yüzümü ıslatmadan
,Yüreğimi ellerinle söküp atmadan
,"Gitme sevgilim,Allah aşkına"
,Neden niçin diye sormadan
,"Sitem,intizar,kahır etmeden"
,Canımdan can almadan
,"Gitme sevgilim,Allah aşkına"
,"özür dilemeden,sitem kahır etmeden"
,"Ah,üzgünüm aşkım affet demeden"
,Cesedimi çiğneyip geçmeden
,"Gitme sevgilim,Allah aşkına"
,Nihat Gülle
,Şair yazar
,Yorumlar (1)
,
Allah yardimcimiz olsun,
,Hakkinizi edin helal
,Dalgalansin yüce hilal
,Cagiriyor iste bilal
,ALLAH yardimcimiz olsun
,gün varim yarin olmam
,Giderim burada durmam
,Herkes bende kalmam
,ALLAH yardimcimiz olsun
,Gec olmadan tevbe dile
,Katma hic isine hile
,"gelirse HAK,dan gele"
,ALLAH yardimcimiz olsun
,Kabire girdigim zaman
,Hesap gelir catar an
,Halimiz olmadan yaman
,ALLAH yardimcimiz olsun
,Er gec kabre girilecek
,Ölen elbet dirilecek
,Nasil hesap verilecek
,ALLAH yardimcimiz olsun
,Sivasli der iflas eden
,Yani kul hakkiyla giden
,Sahit olur bütün beden
,ALLAH yardimcimiz olsun
,München.10.12.2005
,
Allah Aşkına,
,"Ey gönül eyle feragat,olsun Allah aşkına,"
,"Verme viraneye gönül,olsun Allah aşkına."
,"Fitnedir aldatır,bakma anın sözüne,"
,"Türlü cilve naz hem,sürme çekmiş gözüne."
,"Evliyalar embiyalar,bakmaz oldu yüzüne,"
,"Aç kulağın dinle beni,olsun Allah aşkına."
,"Akil isen fırsatı,fevt etme saniye,"
,"Fahri alem geldi geçti,bakmadı faniye,"
,"hükümdar hüküm kıldı,Davutoğlu haniya,"
,"Aç kulağın dinle beni,olsun Allah aşkına."
,"Masivadan çek elini,kulluk eyle Halika,"
,"Rızık verir derya içre,dilsiz olan balığa,"
,"Şakir ol şükreyle,gün günkü haline,"
,"Aç kulağın dinle beni,olsun Allah aşkına."
,"Emrü nehyi eyle eda,çok fikir et ölümü,"
,"ilahi son nefeste,sen la’l etme dilimi,"
,"Tariki müstakim üzre,sabir eyle yolumu,"
,"Aç kulağın dinle beni,olsun Allah aşkına."
,"uyandır cümlemizi,ya gani perverdigâr,"
,"Verme fırsat nefs-ü şeytan,etmesin bizi şikâr,"
,"Vechinle kılıp müşerref,adın içre ver karar,"
,"Aç kulağın dinle beni,olsun Allah aşkına."
,"Ey Meftuni ağla durma,hicretine ol hazır,"
,"Yerde gökte birdir Allah,hem hüda hazır nazır,"
,"dünyada nevt şarabın,içecek vezir kizir,"
,"Aç kulağın dinle beni,olsun Allah aşkına."
,
Elhamdülillah,
,Bizi insan yarattın
,Maddemize mana kattın
,Akılla bizi donattın
,Elhamdülillah Allah
,gönderdin dünyaya
,Soluduğumuz havaya
,İçtiğimiz berrak suya
,Elhamdülillah Allah
,Verdin bize türlü nimet
,Şükrederim sana elbet
,Vadin vardır bize cennet
,Elhamdülillah Allah
,Hamdim sana şükrüm sana
,Kainatı verdin bana
,nefeste yüz bin mana
,Elhamdülillah Allah
,Evlat verdin tatlıdır
,Ana kalbi şefkatlidir
,Ni metlerin kat katlıdır
,Elhamdülillah Allah
,
Hikmet Elitaş Gardaşıma Selamım Olsun,
,Unumu eledim astım eleği
,Mert olur Türklerin yüreği
,aşk nede meşk yoktur besbelli
,ALLAH Türkiye'me zeval vermesin
,tek yarim vardır Vatanım
,Daha yeni verdim şehidime ağlarım
,Deli koyun destan yazarım
,ALLAH Türkiye'me zeval vermesin
,Gönül derki savaşlara dur deyim
,Güzel Vatanıma selam edeyim
,Gardaş gardaşı vuruyor neyleyim
,ALLAH Türkiye'me zeval vermesin
,Derdim Vatan savaşıdır gardaşım
,Senin benimde var telaşım
,Bayrağım Vatanım sizler sırdaşım
,ALLAH Türkiye'me zeval vermesin
,Ahmet gardaşıma selamım olsun
,güzel Vatanda insanlar gülsün
,Yeni gençlik Vatanını iyi bilsin
,ALLAH Vatanıma zeval vermesin
,DÖNER ÖZEKE
,07.08.2006
,
Allah Kalbinize Merhamet Versin,
,Yaz Seherim yazasım gelir
,Dünyayı dolaşıp gezesim gelir
,Hayırsız insanı ezesim gelir
,Allah kalbinize merhamet versin
,İnsan eğri asla doğrulmaz
,Kötü maya iyilikle yoğrulmaz
,"Gözü dönmüş dine, imana gelmez"
,Allah kalbinize merhamet versin
,Dul yetimlerim hakkın yiyenler
,İşçisine patronum diyenler
,Maaşını gıdım gıdım verenler
,Allah kalbinize merhamet versin
,Asgari ücrettir tutturmuş gitmiş
,Ona olur yükünü tutmuş
,Çalışanlarının hakkını yutmuş
,Allah kalbinize merhamet versin
,Türk’üz haine boyun eğmeyiz
,Hain olanları insan saymayız
,haram para yemeyiz
,Allah kalbinize merhamet versin
,
Virdim,
,"Daima dilimde virdim,"
,Allah muhammed mustafa.
,"an saniye derdim,"
,Allah muhammed mustafa.
,"Cenneti bulur zikreden,"
,Rahmete erer şükreden.
,"Düşürmem dilimden,"
,Allah muhammed mustafa.
,"Yerde gökte alanda,"
,Namazımda niyazımda.
,"Daima zikrim ağzımda,"
,Allah muhammed mustafa.
,"Kalp zikirle tatmin olur,"
,mes'ud mesrur olur.
,Canlar cananını bulur.
,Allah muhammed mustafa.
,03.04.2013
,
